"YYYYMMDD" "HHMM" "sat" "lat" "lon" "T21" "T31" "sample" "FRP" "conf" "type"
20020821 557 "A" -1.772 110.042 319.2 299 1085 18.2 72 0
20020821 557 "A" -1.703 110.372 361.3 300.8 1060 141.9 100 0
20020821 557 "A" -1.705 110.359 345.3 301.2 1061 78.2 93 0
20020821 557 "A" -1.687 110.409 319.6 299.9 1057 14.3 73 0
20020821 557 "A" -1.694 110.357 333.3 300 1061 43.5 86 0
20020821 557 "A" -1.732 110.092 320.5 300.5 1081 21.9 74 0
20020821 557 "A" -1.734 110.078 312.9 297.7 1082 9.2 47 0
20020821 557 "A" -1.689 110.317 321.3 299.1 1064 19.1 70 0
20020821 557 "A" -1.671 110.367 333.5 300.7 1060 43.7 86 0
20020821 557 "A" -1.673 110.354 345 300.9 1061 77.2 93 0
20020821 557 "A" -1.586 110.403 332.6 297.4 1056 43.6 85 0
20020821 557 "A" -1.534 110.349 377.1 302.9 1059 230.3 100 0
20020821 557 "A" -1.535 110.336 321.6 299.8 1060 17.4 35 0
20020821 557 "A" -1.503 110.41 326.4 297.7 1054 28 72 0
20020821 557 "A" -1.495 110.317 320.7 302 1061 14.8 30 0
20020821 557 "A" -1.496 110.304 322.1 301.5 1062 16.9 37 0
20020821 557 "A" -1.484 110.315 326.7 300.9 1061 25 59 0
20020821 557 "A" -1.486 110.302 344 299.8 1062 69.5 92 0
20020821 557 "A" -1.481 110.31 324.4 300.1 1061 21.7 52 0
20020821 557 "A" -1.442 110.116 318.5 300.5 1075 17 71 0
20020821 557 "A" -1.412 110.18 341.7 299.3 1070 72.3 91 0
20020821 557 "A" -1.406 110.186 326 298.7 1069 31 80 0
20020821 557 "A" -1.408 110.172 322.9 299.1 1070 25.2 77 0
20020821 557 "A" -1.37 110.208 332.7 297.7 1067 44.8 85 0
20020821 1819 "A" -1.47 110.311 304 291.8 888 4.7 31 0
20020821 1819 "A" -1.479 110.31 309.2 292 888 8.8 77 0
20020823 545 "A" -2.092 110.409 318.6 293.4 1242 40.1 73 0
20020823 545 "A" -2.095 110.387 314.4 293.3 1243 25.7 67 0
20020823 545 "A" -2.099 110.404 326.6 293.7 1242 69.8 82 0
20020824 628 "A" -2.219 110.134 316.3 288.5 341 10.2 65 0
20020824 628 "A" -2.136 110.343 314.8 286.9 323 13.7 27 0
20020824 628 "A" -2.072 110.142 314.7 289.2 338 11.3 67 0
20020824 628 "A" -2.002 110.404 316.7 293.3 316 11 44 0
20020824 628 "A" -2.008 110.4 323.7 294.4 316 22.1 80 0
20020825 1501 "T" -2.234 110.346 309.2 294.1 924 9 77 0
20020825 1501 "T" -2.235 110.336 309.6 294.4 925 9.1 78 0
20020825 1501 "T" -2.106 110.394 315.2 294 917 14.4 91 0
20020825 1501 "T" -2.107 110.384 329.9 294.2 918 33.3 100 0
20020825 1501 "T" -2.102 110.389 333 294.4 917 38.6 100 0
20020825 1501 "T" -2.104 110.379 312.8 293.9 918 12.6 86 0
20020825 1501 "T" -2.093 110.387 303.9 293.4 917 5.6 57 0
20020825 533 "A" -1.88 110.105 305.7 281.7 1349 34.5 42 0
20020825 1755 "A" -2.094 110.38 304.6 293.4 297 8.6 61 0
20020825 1755 "A" -2.096 110.393 306.2 293.2 298 10.3 67 0
20020825 1755 "A" -2.107 110.392 314.8 293.3 298 20.6 90 0
20020826 324 "T" -1.825 110.068 317 303.2 1029 13.3 45 0
20020826 324 "T" -2.095 110.395 323.6 299.8 1059 21.7 42 0
20020826 324 "T" -2.106 110.394 330.3 299.5 1059 35.1 82 0
20020826 324 "T" -2.114 110.379 324.3 298.8 1058 23.4 46 0
20020826 324 "T" -2.116 110.392 328.5 298.1 1059 31.6 74 0
20020826 324 "T" -2.253 110.327 317.2 298.3 1056 15.3 43 0
20020826 324 "T" -2.257 110.321 316.5 298.2 1056 15.6 67 0
20020826 324 "T" -2.259 110.334 313.6 296.2 1057 11.2 50 0
20020826 615 "A" -2.258 110.323 338.6 305.8 623 31.3 88 0
20020826 615 "A" -2.247 110.339 326.5 303.8 621 12.7 64 0
20020826 615 "A" -2.237 110.341 329.9 305.2 620 18.3 80 0
20020826 615 "A" -2.238 110.332 322.4 303.1 621 10.3 48 0
20020826 615 "A" -2.175 110.323 324.2 303.8 621 9.9 30 0
20020826 615 "A" -2.141 110.367 328.1 304.6 615 15 54 0
20020826 615 "A" -2.143 110.358 336.1 304 616 25.7 87 0
20020826 615 "A" -2.111 110.39 359.5 306.4 612 72.3 99 0
20020826 615 "A" -2.112 110.381 383.7 307.1 613 158.1 100 0
20020826 615 "A" -2.102 110.389 357.6 303.1 612 68.2 93 0
20020826 615 "A" -2.103 110.38 336.2 296.5 613 24.7 62 0
20020826 615 "A" -2.062 110.411 332.5 297.7 609 24.5 84 0
20020826 615 "A" -1.933 110.343 335.2 303 613 26.8 86 0
20020826 615 "A" -1.934 110.334 323.9 303.1 614 11.9 55 0
20020826 615 "A" -1.924 110.342 332.5 303.5 613 22.5 84 0
20020826 615 "A" -1.898 110.393 320.9 301.1 607 10.4 32 0
20020826 615 "A" -1.857 110.033 347.9 300.4 645 48.2 71 0
20020827 1449 "T" -2.179 110.324 304.3 293 1159 12.1 59 0
20020827 1449 "T" -2.126 110.351 324.8 292.8 1157 54.5 100 0
20020827 1449 "T" -2.13 110.365 313.4 292.7 1156 27.2 87 0
20020827 1449 "T" -2.133 110.348 317.6 292.5 1157 36.4 95 0
20020828 311 "T" -1.635 110.345 314.6 301.4 756 7.2 0 0
20020828 311 "T" -1.735 110.089 324.3 303.3 731 15.1 73 0
20020828 311 "T" -1.803 110.299 324.1 301.1 755 14.8 78 0
20020828 311 "T" -1.812 110.298 321 300.5 755 11 74 0
20020828 311 "T" -1.804 110.18 320.8 300.1 742 11.1 44 0
20020828 311 "T" -1.813 110.178 323.6 300.8 742 14 65 0
20020828 311 "T" -1.814 110.187 316.5 300.1 743 7.6 33 0
20020828 311 "T" -1.86 110.312 321.4 301.9 758 10.4 71 0
20020828 311 "T" -1.869 110.311 319 303.6 758 7.7 41 0
20020828 311 "T" -1.882 110.337 316 301.3 761 5.6 61 0
20020828 311 "T" -1.876 110.108 325.9 309.1 736 11 32 0
20020828 311 "T" -1.929 110.339 320.4 303.3 762 9 72 0
20020828 311 "T" -2.002 110.397 320.6 303 770 9.4 67 0
20020828 311 "T" -2.039 110.146 318.1 302.9 744 6.8 39 0
20020828 311 "T" -2.125 110.355 338.5 303.3 768 30.8 89 0
20020828 311 "T" -2.133 110.353 331.9 302.5 769 23.1 84 0
20020828 311 "T" -2.135 110.362 321.1 303.7 770 10.3 61 0
20020828 311 "T" -2.166 110.32 324.5 305.1 766 10.6 42 0
20020828 311 "T" -2.175 110.319 341 302.7 766 35 90 0
20020828 311 "T" -2.176 110.328 324.8 302.8 767 11.3 28 0
20020828 1532 "T" -1.805 110.177 305.2 290.8 209 12.4 63 0
20020828 1532 "T" -1.797 110.187 305.4 290.9 208 11.7 30 0
20020828 1532 "T" -1.729 110.079 302.5 290.8 214 9 50 0
20020828 1532 "T" -1.731 110.089 302.4 290.6 213 8.4 45 0
20020828 1532 "T" -1.564 110.358 323 290 195 51.2 100 0
20020828 603 "A" -2.251 110.334 348.3 300.2 941 62.6 94 0
20020828 603 "A" -2.252 110.323 377.1 302.3 942 170 100 0
20020828 603 "A" -2.232 110.239 319.3 298.6 949 14 67 0
20020828 603 "A" -2.171 110.317 346.7 298.1 941 59.9 94 0
20020828 603 "A" -2.091 110.374 331.9 296 934 26.7 80 0
20020828 603 "A" -2.09 110.168 322.8 299.4 953 17.5 74 0
20020828 603 "A" -2.011 110.292 316.4 298.6 940 10.7 59 0
20020828 603 "A" -1.898 110.367 329 300.3 931 20.3 49 0
20020828 603 "A" -1.924 110.111 332.6 302.3 955 29.7 85 0
20020828 603 "A" -1.878 110.3 320.1 300.6 937 12.8 32 0
20020828 603 "A" -1.906 110.097 326.8 302.2 956 18.2 74 0
20020828 603 "A" -1.861 110.351 334.3 298.2 932 33.1 86 0
20020828 603 "A" -1.868 110.298 355.8 298.2 937 85.5 98 0
20020828 603 "A" -1.865 110.302 355.7 296.6 936 85.2 92 0
20020828 603 "A" -1.883 110.11 338.9 303.9 954 38.2 89 0
20020828 603 "A" -1.894 110.034 319.3 301.6 961 7.4 15 0
20020828 603 "A" -1.846 110.159 316.8 297.5 949 10.3 53 0
20020828 603 "A" -1.807 110.294 322.5 294.4 936 16.8 71 0
20020828 603 "A" -1.814 110.177 330.7 301.7 947 29.9 79 0
20020828 603 "A" -1.697 110.347 322.8 298.3 929 15.8 60 0
20020828 603 "A" -1.734 110.083 331.6 299.3 954 31.3 81 0
20020828 603 "A" -1.637 110.407 331.5 298 922 28.5 84 0
20020828 603 "A" -1.574 110.059 320.3 301.5 953 14.8 65 0
20020828 603 "A" -1.511 110.361 325 302.6 924 15.5 67 0
20020828 603 "A" -1.49 110.215 313.8 300.9 937 6.6 56 0
20020828 603 "A" -1.429 110.365 348.4 299.3 922 65.1 94 0
20020828 603 "A" -1.45 110.22 315.7 301.7 936 7.8 50 0
20020828 603 "A" -1.42 110.364 339.6 299 922 45 90 0
20020828 603 "A" -1.44 110.218 314.6 301 936 7 47 0
20020828 603 "A" -1.445 110.111 317.1 301.2 946 9.3 60 0
20020828 1825 "A" -1.557 110.353 307.6 287.8 1034 12.9 72 0
20020828 1825 "A" -1.558 110.366 323.2 288.5 1035 34.3 100 0
20020828 1826 "A" -2.1 110.152 300.6 289.4 1027 6 30 0
20020829 1437 "T" -1.564 110.359 314.2 287.3 1291 63.6 89 0
20020829 1437 "T" -1.566 110.358 308.3 285.9 1291 42.8 74 0
20020829 646 "A" -2.171 110.13 314.9 293.5 76 34.1 48 0
20020829 646 "A" -2.172 110.126 317.1 293.8 76 46 49 0
20020829 646 "A" -1.929 110.329 314.2 283.7 67 47.6 46 0
20020829 646 "A" -1.888 110.099 317.2 291.1 75 39.7 22 0
20020829 646 "A" -1.884 110.117 314 290.5 74 31.6 25 0
20020829 646 "A" -1.627 110.408 317.7 288.8 62 52.7 59 0
20020829 646 "A" -1.514 110.357 311.5 288.1 63 26.8 37 0
20020829 646 "A" -1.457 110.226 318.8 290.6 67 58.3 61 0
20020829 646 "A" -1.46 110.221 320.3 291.9 67 60 52 0
20020830 259 "T" -1.559 110.361 358.2 296.5 431 93.9 93 0
20020830 259 "T" -1.562 110.354 335.5 294.2 431 37.7 88 0
20020830 259 "T" -1.563 110.365 343.5 296.7 432 53.8 87 0
20020830 259 "T" -1.573 110.363 312.8 294.8 432 7 0 0
20020830 259 "T" -1.685 110.299 313.8 295.8 428 7 54 0
20020830 259 "T" -1.686 110.309 314.5 295.2 429 7.7 66 0
20020830 259 "T" -1.726 110.094 317 296.6 410 12.8 71 0
20020830 259 "T" -1.734 110.082 355.9 295.4 409 90.5 98 0
20020830 259 "T" -1.736 110.093 328.5 295.6 410 26.6 83 0
20020830 259 "T" -1.738 110.103 334.9 294.9 411 37.6 87 0
20020830 259 "T" -1.78 110.119 312.7 294.5 413 7.9 63 0
20020830 259 "T" -1.808 110.179 313.6 292.3 419 7.3 22 0
20020830 259 "T" -1.812 110.183 317 293.5 420 12.4 66 0
20020830 259 "T" -1.871 110.312 316.2 299 433 7.2 69 0
20020830 259 "T" -1.861 110.112 322.2 292.6 414 13.6 31 0
20020830 259 "T" -1.917 110.358 318.6 298.3 438 8.6 63 0
20020830 259 "T" -1.89 110.108 328 295.5 414 19.4 48 0
20020830 259 "T" -1.892 110.101 319.1 294.3 414 12.1 56 0
20020830 259 "T" -1.893 110.111 323.2 295.1 415 18 73 0
20020830 259 "T" -1.983 110.384 315.4 296.2 442 6.5 54 0
20020830 259 "T" -2.252 110.337 323.4 297.7 443 14.5 66 0
20020830 1519 "T" -1.853 110.399 305.1 288.9 431 6.7 63 0
20020830 1519 "T" -1.804 110.402 305.5 290.5 430 6.4 65 0
20020830 1519 "T" -1.737 110.096 302.1 285.2 458 5.1 46 0
20020830 1520 "T" -1.729 110.085 311.9 286.5 459 11.8 84 0
20020830 1520 "T" -1.73 110.075 310.5 286.3 460 10.7 80 0
20020830 1520 "T" -1.669 110.402 303.5 288.9 427 5.9 55 0
20020830 1520 "T" -1.564 110.36 306.8 290.1 429 7.9 69 0
20020830 1520 "T" -1.554 110.359 301.4 289.8 429 3.8 28 0
20020830 551 "A" -2.255 110.334 341.9 294.8 1168 101.5 91 0
20020830 551 "A" -2.257 110.317 324.5 293.7 1169 37.6 73 0
20020830 551 "A" -2.264 110.331 328.3 294.3 1168 49.5 83 0
20020830 551 "A" -2.252 110.329 331.3 294.2 1168 59.7 85 0
20020830 551 "A" -2.239 110.328 316.2 292.7 1168 18.9 50 0
20020830 551 "A" -2.242 110.31 317.7 291.7 1169 23.5 64 0
20020830 551 "A" -2.179 110.319 320.7 291.9 1168 31.5 75 0
20020830 551 "A" -2.174 110.311 316.7 292.1 1168 19.6 22 0
20020830 551 "A" -2.063 110.4 326.3 295.5 1162 39.4 76 0
20020830 551 "A" -2.059 110.395 323.1 295.5 1162 33.9 72 0
20020830 551 "A" -2.009 110.187 314.5 294.9 1173 18.8 69 0
20020830 551 "A" -1.912 110.35 324.7 297 1163 33.7 53 0
20020830 551 "A" -1.876 110.304 319.8 297 1165 25.6 71 0
20020830 551 "A" -1.864 110.303 316.2 296.5 1165 16.8 53 0
20020830 551 "A" -1.879 110.11 328.9 301.7 1176 47.7 51 0
20020830 551 "A" -1.818 110.191 316.4 295.8 1171 20.4 62 0
20020830 551 "A" -1.82 110.173 322.8 297.1 1172 36.6 74 0
20020830 551 "A" -1.814 110.183 327.9 296.9 1171 53 79 0
20020830 551 "A" -1.816 110.166 315.5 297 1172 19.5 62 0
20020830 551 "A" -1.74 110.084 331.2 298 1176 65.5 86 0
20020830 551 "A" -1.703 110.32 318.4 295 1162 23.6 75 0
20020830 551 "A" -1.736 110.095 327.2 298.9 1175 53.3 83 0
20020830 551 "A" -1.738 110.078 336 298 1176 85.3 89 0
20020830 551 "A" -1.723 110.094 316.2 295.7 1175 24.1 72 0
20020830 551 "A" -1.568 110.363 343.8 298.1 1158 108.9 0 0
20020830 551 "A" -1.57 110.346 316.6 296.9 1159 20.4 56 0
20020830 551 "A" -1.556 110.361 325.8 294.6 1158 41.6 77 0
20020830 551 "A" -1.508 110.315 317.8 298.5 1160 18.7 45 0
20020830 551 "A" -1.46 110.221 317.7 296.1 1165 25.8 74 0
20020830 1813 "A" -1.504 110.185 301.8 287.8 720 4.1 44 0
20020830 1813 "A" -1.728 110.08 311.6 290.1 714 9.9 83 0
20020830 1813 "A" -1.729 110.089 313.3 290.4 715 11.1 87 0
20020830 1813 "A" -1.73 110.097 300.5 289 716 3 29 0
20020830 1813 "A" -1.732 110.106 301.1 289.1 717 3.5 38 0
20020830 1813 "A" -1.848 110.401 300.3 289.6 751 3.6 23 0
20020831 342 "T" -1.742 110.36 313.3 292.5 1293 35.7 65 0
20020831 342 "T" -1.857 110.309 315.2 292.6 1292 45 70 0
20020831 342 "T" -1.854 110.303 315.1 292.5 1292 45.7 63 0
20020831 634 "A" -1.535 110.062 314.1 286.7 221 19.1 51 0
20020901 247 "T" -1.565 110.371 312.5 289.8 197 18.8 54 0
20020901 247 "T" -1.876 110.117 316.2 289.1 186 23.3 32 0
20020901 247 "T" -2.053 110.403 312.2 291.9 205 12.1 27 0
20020901 1507 "T" -2.267 110.339 310.3 290.6 772 8.6 80 0
20020901 1507 "T" -2.179 110.115 303.7 291.3 794 4.3 57 0
20020901 1507 "T" -2.13 110.396 311.9 290 763 10.2 84 0
20020901 1507 "T" -2.132 110.387 324.7 290 764 22.3 100 0
20020901 1507 "T" -2.123 110.386 304.1 290.6 764 5 59 0
20020901 1507 "T" -2.058 110.389 302.8 290.9 762 4 50 0
20020901 1507 "T" -1.886 110.371 308.2 290.5 760 6.9 74 0
20020901 1507 "T" -1.905 110.104 302.4 288.8 789 4.1 49 0
20020901 1507 "T" -1.796 110.287 313.5 290.3 767 11.8 87 0
20020901 1507 "T" -1.743 110.34 327.5 292.3 760 25 100 0
20020901 1507 "T" -1.744 110.331 313.1 291.3 761 10.8 86 0
20020901 1507 "T" -1.74 110.098 345.6 294.2 786 53.3 100 0
20020901 1507 "T" -1.742 110.089 310.4 290.8 787 7.5 26 0
20020901 1507 "T" -1.731 110.096 307.6 291.1 786 6 23 0
20020901 1507 "T" -1.733 110.087 312.3 291.6 787 9.2 67 0
20020901 1507 "T" -1.734 110.078 314.6 291.9 788 11.4 90 0
20020901 1507 "T" -1.564 110.366 310.6 290.5 753 9 80 0
20020901 1507 "T" -1.544 110.382 302.6 289 751 4 50 0
20020901 1507 "T" -1.506 110.192 318.1 290.7 771 15 96 0
20020901 1507 "T" -1.507 110.182 332.7 292.5 772 32.2 100 0
20020901 1507 "T" -1.509 110.173 301.6 289.6 773 3.1 42 0
20020901 1507 "T" -1.523 110.073 302.3 290 784 3.6 48 0
20020901 1507 "T" -1.483 110.292 304.3 289.5 759 4.8 59 0
20020901 1507 "T" -1.498 110.183 304.2 289.8 771 5 59 0
20020901 1507 "T" -1.469 110.326 304.1 290.3 755 4.5 58 0
20020901 539 "A" -2.128 110.39 311.6 291.9 1298 25.1 11 0
20020901 539 "A" -2.066 110.381 315.7 293.9 1298 44.9 64 0
20020901 539 "A" -2.07 110.379 314.3 293.8 1298 39 52 0
20020901 539 "A" -2.004 110.4 311.1 290.7 1297 24.4 52 0
20020901 539 "A" -1.92 110.349 322.6 293.8 1298 68.1 36 0
20020901 539 "A" -1.9 110.377 328.2 290.9 1297 96.8 79 0
20020901 539 "A" -1.904 110.347 323.6 291.4 1298 70.8 51 0
20020901 539 "A" -1.885 110.375 325.8 291.9 1297 78.8 59 0
20020901 539 "A" -1.905 110.374 325.8 291 1297 74.4 52 0
20020901 539 "A" -1.889 110.372 329.4 291.9 1297 106 81 0
20020901 539 "A" -1.801 110.329 318.1 292.1 1298 56.6 72 0
20020901 539 "A" -1.805 110.299 316.2 293.2 1299 48.9 65 0
20020901 539 "A" -1.805 110.321 325.9 293 1298 103.5 81 0
20020901 539 "A" -1.754 110.344 321.9 292.4 1297 77.7 77 0
20020901 539 "A" -1.741 110.095 328.7 295.1 1305 125.5 83 0
20020901 539 "A" -1.726 110.093 320.6 294.2 1305 74.9 75 0
20020901 539 "A" -1.747 110.092 322.9 294.4 1305 90.7 78 0
20020901 539 "A" -1.732 110.09 327 295.2 1305 118.5 82 0
20020901 539 "A" -1.569 110.366 318.8 294.6 1295 62.4 69 0
20020901 539 "A" -1.489 110.291 318.8 295.1 1297 59.5 74 0
20020901 539 "A" -1.506 110.171 316.6 294.3 1301 56.9 71 0
20020901 1801 "A" -1.499 110.18 311.2 292.3 401 12.4 82 0
20020901 1801 "A" -1.5 110.191 321.6 293.2 402 24.3 100 0
20020901 1801 "A" -1.508 110.179 303.3 291.5 401 6.1 54 0
20020901 1801 "A" -1.736 110.339 301.8 291.5 420 4.3 15 0
20020901 1801 "A" -1.745 110.337 303.8 291.5 420 6 57 0
20020901 1801 "A" -1.73 110.084 310.8 292.6 397 11.1 67 0
20020901 1801 "A" -1.731 110.095 318 292.7 398 18.9 96 0
20020901 1801 "A" -1.733 110.106 315.4 292.6 399 16 91 0
20020901 1801 "A" -1.741 110.093 307.7 291.5 398 9 72 0
20020901 1801 "A" -1.743 110.104 305.2 291.6 399 7.1 63 0
20020901 1801 "A" -2.12 110.386 303 292.5 432 4.9 48 0
20020901 1801 "A" -2.124 110.389 310 292.5 433 11 79 0
20020901 1801 "A" -2.126 110.399 303.9 291.9 434 6.2 58 0
20020902 329 "T" -1.502 110.182 317.9 289.5 1139 27.9 74 0
20020902 329 "T" -1.511 110.19 314 289.8 1140 19.6 37 0
20020902 329 "T" -1.738 110.326 323 294.9 1151 34.4 71 0
20020902 329 "T" -1.74 110.343 340.8 296.8 1152 93 91 0
20020902 329 "T" -1.752 110.341 320.7 297.1 1152 28.6 71 0
20020902 329 "T" -1.727 110.083 312.1 294.8 1136 14.3 30 0
20020902 329 "T" -1.739 110.082 315.9 294.5 1136 21.1 54 0
20020902 329 "T" -1.741 110.097 337.4 295.1 1137 78.9 89 0
20020902 329 "T" -1.801 110.295 324.1 295.7 1150 39 79 0
20020902 329 "T" -1.882 110.35 327.3 295.3 1154 45 82 0
20020902 329 "T" -1.884 110.367 317.7 295.9 1155 21.2 71 0
20020902 329 "T" -1.887 110.383 313.3 295.4 1156 12.1 38 0
20020902 330 "T" -1.887 110.343 314.9 295.1 1154 13.3 26 0
20020902 330 "T" -1.889 110.36 317.9 295.5 1155 19.5 54 0
20020902 330 "T" -1.935 110.337 313.4 295.6 1154 12.8 37 0
20020902 330 "T" -2.048 110.149 315 298.6 1144 15 49 0
20020902 621 "A" -2.264 110.319 348.1 297.6 459 53.8 94 0
20020902 621 "A" -2.254 110.317 324.7 296.7 459 13.1 42 0
20020902 621 "A" -2.185 110.328 346.8 299.2 457 53 93 0
20020902 621 "A" -2.182 110.321 324.5 298.7 457 12.9 17 0
20020902 622 "A" -2.158 110.349 330.4 298.5 454 19.9 75 0
20020902 622 "A" -2.146 110.368 324.9 297.7 452 13.8 58 0
20020902 622 "A" -2.132 110.396 322.7 295.9 449 11 43 0
20020902 622 "A" -2.134 110.386 346.2 298.7 450 51.5 93 0
20020902 622 "A" -2.124 110.385 334.6 297.9 450 25.8 80 0
20020902 622 "A" -2.107 110.372 328.4 298.9 451 16 81 0
20020902 622 "A" -2.1 110.351 334.8 297.8 453 31 86 0
20020902 622 "A" -2.102 110.341 325 296 454 16.9 74 0
20020902 622 "A" -2.102 110.161 324.7 297.7 471 14.5 57 0
20020902 622 "A" -2.059 110.4 326.7 298 447 17.7 66 0
20020902 622 "A" -2.06 110.39 330.1 297.9 448 22.6 79 0
20020902 622 "A" -2.049 110.399 325.1 296.4 447 17.1 71 0
20020902 622 "A" -2.046 110.153 317.8 299.1 471 8.6 52 0
20020902 622 "A" -1.992 110.39 333 297 447 26.1 85 0
20020902 622 "A" -1.988 110.394 321.5 296.9 446 11.1 69 0
20020902 622 "A" -1.989 110.384 325.1 295.6 447 15.7 75 0
20020902 622 "A" -1.992 110.364 318.4 293 449 9.4 30 0
20020902 622 "A" -1.947 110.337 328.7 297.1 451 20.9 52 0
20020902 622 "A" -1.938 110.335 344.2 299.1 451 46.8 92 0
20020902 622 "A" -1.914 110.363 325.9 297.4 448 13.8 43 0
20020902 622 "A" -1.917 110.342 325 298.1 450 12.4 18 0
20020902 622 "A" -1.888 110.373 346.6 298.7 446 52.9 94 0
20020902 622 "A" -1.892 110.343 341 298.1 449 39.9 91 0
20020902 622 "A" -1.876 110.392 328.7 296.6 444 20.9 81 0
20020902 622 "A" -1.879 110.372 328.4 296.2 446 20.4 53 0
20020902 622 "A" -1.882 110.352 343.4 297.5 448 46.4 92 0
20020902 622 "A" -1.883 110.342 336 297.6 449 31.2 80 0
20020902 622 "A" -1.868 110.309 338.6 295.8 452 37.5 89 0
20020902 622 "A" -1.89 110.088 337.5 286.1 474 33.8 89 0
20020902 622 "A" -1.819 110.312 325.8 297.5 451 17.8 74 0
20020902 622 "A" -1.827 110.164 317.7 285.2 465 12.6 44 0
20020902 622 "A" -1.799 110.292 331.5 295.8 452 28.1 85 0
20020902 622 "A" -1.8 110.282 324 295.7 453 18.2 78 0
20020902 622 "A" -1.831 110.064 328.3 297.2 475 22 71 0
20020902 622 "A" -1.75 110.358 318.5 295.8 445 9.8 68 0
20020902 622 "A" -1.752 110.348 324.5 296.7 446 16.5 78 0
20020902 622 "A" -1.753 110.337 344 297.9 447 50.6 92 0
20020902 622 "A" -1.755 110.327 319 294.2 448 10.7 38 0
20020902 622 "A" -1.744 110.336 348.2 295.5 447 59.6 94 0
20020902 622 "A" -1.745 110.326 333 292.9 448 29.7 81 0
20020902 622 "A" -1.744 110.095 374 302.4 470 140.1 100 0
20020902 622 "A" -1.745 110.085 334.5 298.9 471 29.3 61 0
20020902 622 "A" -1.736 110.084 323.9 298.8 471 15.7 41 0
20020902 622 "A" -1.695 110.302 315.9 292.8 449 9.4 66 0
20020902 622 "A" -1.566 110.36 320.3 289.8 441 15.4 0 0
20020902 622 "A" -1.509 110.181 336.5 301.3 457 37.4 88 0
20020902 622 "A" -1.525 110.071 322 300.2 468 13.2 73 0
20020902 622 "A" -1.494 110.087 321.6 298.3 466 13.8 75 0
20020902 622 "A" -1.375 110.207 312.9 293.3 452 5.8 33 0
20020904 317 "T" -1.373 110.203 309.6 292.4 892 5.2 43 0
20020904 317 "T" -1.484 110.273 317.6 297 901 11.3 58 0
20020904 317 "T" -1.512 110.331 316 297.6 907 6.2 30 0
20020904 317 "T" -1.736 110.338 339.8 299.1 912 40.3 91 0
20020904 317 "T" -1.738 110.349 329.6 301 913 21.8 84 0
20020904 317 "T" -1.734 110.087 327.2 300.3 888 20.9 52 0
20020904 317 "T" -1.735 110.097 335.1 302.9 889 32.3 78 0
20020904 317 "T" -1.736 110.107 330.6 300.1 890 26.3 85 0
20020904 317 "T" -1.741 110.075 320.2 296.2 887 14.6 34 0
20020904 317 "T" -1.743 110.085 368.5 299.3 888 122.3 100 0
20020904 317 "T" -1.744 110.095 381.1 301.9 889 176 100 0
20020904 317 "T" -1.792 110.293 333.3 299.1 909 31.9 87 0
20020904 317 "T" -1.801 110.282 321.4 297.8 908 14.5 72 0
20020904 317 "T" -1.802 110.292 328.9 299.3 909 24.1 84 0
20020904 317 "T" -1.827 110.33 324.1 299 913 16.3 80 0
20020904 317 "T" -1.829 110.34 320.7 299 914 12.5 76 0
20020904 317 "T" -1.878 110.379 328.2 299 919 20.6 40 0
20020904 1538 "T" -1.738 110.1 310.5 288.9 132 31.3 80 0
20020904 1538 "T" -1.741 110.079 318 290.1 133 51.9 96 0
20020904 609 "A" -1.914 110.352 326.3 287.1 774 14.2 38 0
20020904 609 "A" -1.898 110.397 326.2 283.9 769 15.2 36 0
20020904 609 "A" -1.886 110.349 331.3 286.1 774 22.3 50 0
20020904 609 "A" -1.802 110.293 333.5 288.8 778 28.7 86 0
20020904 609 "A" -1.803 110.283 337.7 287.8 779 35.1 77 0
20020904 609 "A" -1.791 110.3 312.5 285.7 777 5.9 29 0
20020904 609 "A" -1.793 110.291 360.9 289.7 778 86.3 100 0
20020904 609 "A" -1.794 110.282 356.2 289.1 779 73.2 74 0
20020904 609 "A" -1.759 110.333 325.5 287.8 773 17 64 0
20020904 609 "A" -1.75 110.335 329 286.2 772 22.2 65 0
20020904 609 "A" -1.782 110.116 316 295.1 796 9.1 52 0
20020904 609 "A" -1.704 110.403 321.8 292.4 764 13.4 76 0
20020904 609 "A" -1.747 110.101 350 295.7 797 56.6 95 0
20020904 609 "A" -1.748 110.092 378.8 300.6 798 146.3 100 0
20020904 609 "A" -1.749 110.083 333.8 296.2 799 27.8 62 0
20020904 609 "A" -1.736 110.109 324.7 292.2 796 16.4 46 0
20020904 609 "A" -1.738 110.1 336.1 296.9 797 30.6 77 0
20020904 609 "A" -1.739 110.091 364.1 299.7 798 92.4 100 0
20020904 609 "A" -1.74 110.081 354.8 297.6 799 69.1 97 0
20020904 609 "A" -1.742 110.072 323.6 293 800 16.4 59 0
20020904 609 "A" -1.501 110.408 319.4 290.9 759 10.4 58 0
20020904 609 "A" -1.507 110.362 332.8 295.2 764 24.3 85 0
20020904 609 "A" -1.509 110.353 349 299.1 765 51.6 95 0
20020904 609 "A" -1.514 110.187 315.7 284.7 783 11.2 42 0
20020904 609 "A" -1.493 110.268 323 296 774 14.2 69 0
20020904 609 "A" -1.505 110.185 316 285.3 783 11.8 58 0
20020904 609 "A" -1.483 110.269 318.5 296.3 773 10.7 65 0
20020905 1443 "T" -1.738 110.093 315.9 290.4 1245 59.6 92 0
