Nama Stasiun ,WMO ID,date,tmin,tmax,tave,humidity,precip,sunshine,wind_vel_mean,wind_dir,max_gust,max_gust_dir,precip_CP
Stasiun Meteorologi Rahadi Oesman,96615,19/04/1993,23.8,32.6,28.9,89,0,4.9,9999,N ,9999,9999,48.4
Stasiun Meteorologi Rahadi Oesman,96615,20/04/1993,23.2,32.2,27.3,84,0,7.1,9999,N ,9999,9999,4.6
Stasiun Meteorologi Rahadi Oesman,96615,21/04/1993,23.2,31.2,26.9,89,8.9,4.3,9999,N ,9999,9999,12.4
Stasiun Meteorologi Rahadi Oesman,96615,22/04/1993,24,30.4,26.6,90,0,2.4,9999,N ,9999,9999,1.4
Stasiun Meteorologi Rahadi Oesman,96615,23/04/1993,23.4,31.4,26.9,89,9.9,3.9,9999,N ,9999,9999,8.4
Stasiun Meteorologi Rahadi Oesman,96615,24/04/1993,24,32.2,27.7,85,22,5.5,1,N ,9999,9999,6.3
Stasiun Meteorologi Rahadi Oesman,96615,25/04/1993,24.2,32,27.3,90,10.5,5.7,9999,N ,9999,9999,2.4
Stasiun Meteorologi Rahadi Oesman,96615,26/04/1993,24,33.8,28,84,0.4,7.8,2,E ,9999,9999,57.1
Stasiun Meteorologi Rahadi Oesman,96615,27/04/1993,24.4,32,28.1,85,0.7,6.6,2,N ,9999,9999,121
Stasiun Meteorologi Rahadi Oesman,96615,28/04/1993,24.8,31.4,26.9,90,21.7,7.9,1,N ,9999,9999,2.2
Stasiun Meteorologi Rahadi Oesman,96615,29/04/1993,24.2,32.6,28.2,86,8.8,7.8,1,N ,9999,9999,23.2
Stasiun Meteorologi Rahadi Oesman,96615,30/04/1993,24.4,30.2,27,90,5.1,5.8,1,N ,9999,9999,0.3
Stasiun Meteorologi Rahadi Oesman,96615,1/5/1993,24,32.4,27.8,84,0,7,1,N ,9999,9999,0.1
Stasiun Meteorologi Rahadi Oesman,96615,2/5/1993,24.4,32.4,27.6,90,2.8,6.4,9999,N ,9999,9999,2.1
Stasiun Meteorologi Rahadi Oesman,96615,3/5/1993,24,33,27.6,90,0.3,7.5,1,N ,9999,9999,0
Stasiun Meteorologi Rahadi Oesman,96615,4/5/1993,24.2,33,27.9,91,62.8,6.2,9999,N ,9999,9999,6
Stasiun Meteorologi Rahadi Oesman,96615,5/5/1993,24.2,28.6,26.1,92,6.1,0.2,9999,N ,9999,9999,22.8
Stasiun Meteorologi Rahadi Oesman,96615,6/5/1993,23.6,31.6,27.2,88,1.4,7,9999,N ,9999,9999,0
Stasiun Meteorologi Rahadi Oesman,96615,7/5/1993,23.8,31.2,27.2,90,10,3.3,9999,N ,9999,9999,1.1
Stasiun Meteorologi Rahadi Oesman,96615,8/5/1993,23.8,32.2,27.5,86,0,5.7,9999,N ,9999,9999,4.5
Stasiun Meteorologi Rahadi Oesman,96615,9/5/1993,24.4,32,27.8,88,11.4,6,1,N ,9999,9999,31.5
Stasiun Meteorologi Rahadi Oesman,96615,10/5/1993,24.2,31.4,27,88,31.1,7.8,2,NW,9999,9999,3
Stasiun Meteorologi Rahadi Oesman,96615,11/5/1993,23.8,31.4,26.9,85,10.4,4.7,1,N ,9999,9999,4.3
Stasiun Meteorologi Rahadi Oesman,96615,12/5/1993,24,31.8,27.2,89,0,6.6,9999,N ,9999,9999,0
Stasiun Meteorologi Rahadi Oesman,96615,13/05/1993,24.2,32.8,27.8,84,0.4,7.8,9999,N ,9999,9999,1.2
Stasiun Meteorologi Rahadi Oesman,96615,14/05/1993,24.6,33,27.9,84,0,7.5,9999,N ,9999,9999,1.3
Stasiun Meteorologi Rahadi Oesman,96615,15/05/1993,24.6,33.6,28.6,82,0,7.1,1,N ,9999,9999,10.3
Stasiun Meteorologi Rahadi Oesman,96615,16/05/1993,24,31.8,26.1,88,32.8,6.6,1,N ,9999,9999,32.7
Stasiun Meteorologi Rahadi Oesman,96615,17/05/1993,24.6,26.6,25.4,95,32.2,0,9999,N ,9999,9999,0.4
Stasiun Meteorologi Rahadi Oesman,96615,18/05/1993,23.2,31.8,26.3,90,26.7,6.1,1,N ,9999,9999,18
Stasiun Meteorologi Rahadi Oesman,96615,19/05/1993,23,32.8,27.8,85,11.4,8,9999,N ,9999,9999,2.5
Stasiun Meteorologi Rahadi Oesman,96615,20/05/1993,24.4,32.2,27,91,14.4,5.5,1,N ,9999,9999,2.3
Stasiun Meteorologi Rahadi Oesman,96615,21/05/1993,24.4,32,26.4,90,47.4,3.5,9999,N ,9999,9999,35.4
Stasiun Meteorologi Rahadi Oesman,96615,22/05/1993,24,31.8,27.7,88,6.4,7.3,2,N ,9999,9999,27.8
Stasiun Meteorologi Rahadi Oesman,96615,23/05/1993,24.2,29.6,25.8,94,24.9,0.1,1,N ,9999,9999,20.4
Stasiun Meteorologi Rahadi Oesman,96615,24/05/1993,24.2,31.4,27.1,90,9.1,3.8,9999,N ,9999,9999,11.4
Stasiun Meteorologi Rahadi Oesman,96615,25/05/1993,24.9,32,27.8,87,1.4,4.6,2,E ,9999,9999,2
Stasiun Meteorologi Rahadi Oesman,96615,26/05/1993,25,32.8,28.1,85,0.1,6,2,E ,9999,9999,28.7
Stasiun Meteorologi Rahadi Oesman,96615,27/05/1993,25,33,28.3,87,0,5.8,1,N ,9999,9999,1
Stasiun Meteorologi Rahadi Oesman,96615,28/05/1993,25.4,31.4,27.5,88,13.2,2.6,2,N ,9999,9999,11.2
Stasiun Meteorologi Rahadi Oesman,96615,29/05/1993,24,28.8,25.4,96,26.7,0.2,9999,N ,9999,9999,35.2
Stasiun Meteorologi Rahadi Oesman,96615,30/05/1993,24.4,30.6,26.7,90,17.8,5.5,1,N ,9999,9999,5.9
Stasiun Meteorologi Rahadi Oesman,96615,31/05/1993,23.2,32.2,26.6,87,0,4.3,9999,N ,9999,9999,0
Stasiun Meteorologi Rahadi Oesman,96615,1/6/1993,23.8,32.6,27.6,88,26.5,6.3,9999,N ,9999,9999,20
Stasiun Meteorologi Rahadi Oesman,96615,2/6/1993,24.8,31,26.3,94,26,2.4,9999,N ,9999,9999,20.4
Stasiun Meteorologi Rahadi Oesman,96615,3/6/1993,23.8,30.2,26.5,90,0,3.2,2,E ,9999,9999,0
Stasiun Meteorologi Rahadi Oesman,96615,4/6/1993,24,32.2,28,85,0,6.3,1,N ,9999,9999,0
Stasiun Meteorologi Rahadi Oesman,96615,5/6/1993,25,32.2,27.9,89,0,7.7,2,N ,9999,9999,7.5
Stasiun Meteorologi Rahadi Oesman,96615,6/6/1993,23.8,31.2,26.6,86,0,3.7,1,N ,9999,9999,1.6
Stasiun Meteorologi Rahadi Oesman,96615,7/6/1993,24.2,32.6,27.7,87,9,6.5,1,N ,9999,9999,8.7
Stasiun Meteorologi Rahadi Oesman,96615,8/6/1993,24.2,30,26.6,88,6.5,2.2,9999,N ,9999,9999,0
Stasiun Meteorologi Rahadi Oesman,96615,9/6/1993,24.6,30.2,26.9,89,0,4.8,1,N ,9999,9999,0.1
Stasiun Meteorologi Rahadi Oesman,96615,10/6/1993,24.8,33.2,28,83,0,5.6,1,N ,9999,9999,0.1
Stasiun Meteorologi Rahadi Oesman,96615,11/6/1993,24.2,31.4,27.3,91,0,7.8,9999,N ,9999,9999,0
Stasiun Meteorologi Rahadi Oesman,96615,12/6/1993,23.8,32.2,27.6,87,0,5.8,9999,N ,9999,9999,0
Stasiun Meteorologi Rahadi Oesman,96615,13/06/1993,23.2,32.2,27,86,0,7,9999,N ,9999,9999,0
Stasiun Meteorologi Rahadi Oesman,96615,14/06/1993,24,32.6,27.6,85,0,7.2,9999,N ,9999,9999,0
Stasiun Meteorologi Rahadi Oesman,96615,15/06/1993,24.2,32,27.4,83,11.3,7,1,N ,9999,9999,0.4
Stasiun Meteorologi Rahadi Oesman,96615,16/06/1993,23,31.4,27,86,0,7.7,9999,N ,9999,9999,13.6
Stasiun Meteorologi Rahadi Oesman,96615,17/06/1993,23.2,31.5,27.2,86,0,7.8,9999,N ,9999,9999,0
Stasiun Meteorologi Rahadi Oesman,96615,18/06/1993,24,31.4,27.3,84,46.2,7.7,1,N ,9999,9999,0.4
Stasiun Meteorologi Rahadi Oesman,96615,19/06/1993,23.4,31.6,27.2,86,0,7.2,1,N ,9999,9999,0
Stasiun Meteorologi Rahadi Oesman,96615,20/06/1993,23.6,32.2,26.4,89,14.2,5.9,1,N ,9999,9999,15.4
Stasiun Meteorologi Rahadi Oesman,96615,21/06/1993,24,30.2,26.3,88,0,4.5,2,SE,9999,9999,0.6
Stasiun Meteorologi Rahadi Oesman,96615,22/06/1993,23,31.4,26.5,87,0,6.7,2,SE,9999,9999,0.6
Stasiun Meteorologi Rahadi Oesman,96615,23/06/1993,23.4,32,27,85,0,6.7,2,E ,9999,9999,16.5
Stasiun Meteorologi Rahadi Oesman,96615,24/06/1993,24,32.2,27.4,87,38.2,6.8,2,E ,9999,9999,74
Stasiun Meteorologi Rahadi Oesman,96615,25/06/1993,24.2,28.2,25.2,92,14.3,0,1,N ,9999,9999,0.4
Stasiun Meteorologi Rahadi Oesman,96615,26/06/1993,23.2,31.4,26.9,85,0,6.9,2,SE,9999,9999,0
Stasiun Meteorologi Rahadi Oesman,96615,27/06/1993,23.4,30.2,26.8,87,0,3.5,3,E ,9999,9999,0
Stasiun Meteorologi Rahadi Oesman,96615,28/06/1993,24.2,31.6,27.4,85,0,5.3,2,E ,9999,9999,0
Stasiun Meteorologi Rahadi Oesman,96615,29/06/1993,25,32.2,27.2,86,5.8,7.2,2,N ,9999,9999,0.4
Stasiun Meteorologi Rahadi Oesman,96615,30/06/1993,24.4,31,26.1,92,71.4,4.2,9999,N ,9999,9999,20.8
Stasiun Meteorologi Rahadi Oesman,96615,1/7/1993,23.2,27.6,25.1,92,5.7,0,9999,N ,9999,9999,0.3
Stasiun Meteorologi Rahadi Oesman,96615,2/7/1993,23,31,26.4,84,0,5.9,9999,N ,9999,9999,0
Stasiun Meteorologi Rahadi Oesman,96615,3/7/1993,23.4,29.4,25.1,94,3.6,1.2,9999,N ,9999,9999,0.4
Stasiun Meteorologi Rahadi Oesman,96615,4/7/1993,23.8,30.2,26.4,85,0,2.9,1,N ,9999,9999,0.2
Stasiun Meteorologi Rahadi Oesman,96615,5/7/1993,23.2,32.2,26.9,82,0,7.8,3,E ,9999,9999,0
Stasiun Meteorologi Rahadi Oesman,96615,6/7/1993,22,31.2,26.5,82,0,2.1,2,N ,9999,9999,0
Stasiun Meteorologi Rahadi Oesman,96615,7/7/1993,20.8,31.8,25.3,84,0,7.6,1,N ,9999,9999,0.1
Stasiun Meteorologi Rahadi Oesman,96615,8/7/1993,21.2,31.4,25.7,82,0,7.8,2,N ,9999,9999,0
Stasiun Meteorologi Rahadi Oesman,96615,9/7/1993,22,31.8,26.7,82,0,7.8,2,E ,9999,9999,20.3
Stasiun Meteorologi Rahadi Oesman,96615,10/7/1993,22.6,31.6,26.6,83,0,7.9,2,E ,9999,9999,0.1
Stasiun Meteorologi Rahadi Oesman,96615,11/7/1993,21.4,31.6,25.6,82,0,7.8,2,E ,9999,9999,0
Stasiun Meteorologi Rahadi Oesman,96615,12/7/1993,21.8,31.2,26.7,85,0,8,2,E ,9999,9999,0
Stasiun Meteorologi Rahadi Oesman,96615,13/07/1993,23.6,32.2,27.6,84,0,7,2,E ,9999,9999,0
Stasiun Meteorologi Rahadi Oesman,96615,14/07/1993,24,31.4,27.9,86,0,7.4,3,E ,9999,9999,0.1
Stasiun Meteorologi Rahadi Oesman,96615,15/07/1993,24,32,27.3,87,0,5.2,2,N ,9999,9999,0.1
Stasiun Meteorologi Rahadi Oesman,96615,16/07/1993,24.4,32.8,26.9,81,0,7.3,3,E ,9999,9999,0.3
Stasiun Meteorologi Rahadi Oesman,96615,17/07/1993,23,32.4,27.1,80,0,8,3,E ,9999,9999,0
Stasiun Meteorologi Rahadi Oesman,96615,18/07/1993,22,31.6,26.2,80,0,6.5,2,E ,9999,9999,0
Stasiun Meteorologi Rahadi Oesman,96615,19/07/1993,22.6,31.6,26.1,87,4.1,5,1,N ,9999,9999,0
Stasiun Meteorologi Rahadi Oesman,96615,20/07/1993,23,30.6,26.5,88,0,0.7,1,N ,9999,9999,0.3
Stasiun Meteorologi Rahadi Oesman,96615,21/07/1993,23.6,32.2,27.1,82,0,4.4,2,E ,9999,9999,0
Stasiun Meteorologi Rahadi Oesman,96615,22/07/1993,23.2,32.2,27.1,84,22.1,7.5,2,N ,9999,9999,23
Stasiun Meteorologi Rahadi Oesman,96615,23/07/1993,23,31.3,25.7,84,1.8,3.9,9999,N ,9999,9999,0.2
Stasiun Meteorologi Rahadi Oesman,96615,24/07/1993,23,32,27.2,83,0,8,2,E ,9999,9999,0
Stasiun Meteorologi Rahadi Oesman,96615,25/07/1993,23.2,32.8,27.5,82,0,8,2,E ,9999,9999,0.3
Stasiun Meteorologi Rahadi Oesman,96615,26/07/1993,23.2,32.4,27.7,80,0,6.5,2,N ,9999,9999,8.6
Stasiun Meteorologi Rahadi Oesman,96615,27/07/1993,23.6,32.4,27.3,85,0,6,3,E ,9999,9999,0
Stasiun Meteorologi Rahadi Oesman,96615,28/07/1993,23.2,31.6,26.6,83,0,8,2,N ,9999,9999,0
Stasiun Meteorologi Rahadi Oesman,96615,29/07/1993,22.2,32,26.3,81,0,8,3,E ,9999,9999,0
Stasiun Meteorologi Rahadi Oesman,96615,30/07/1993,22,32.2,26.5,80,0,8,2,N ,9999,9999,0
Stasiun Meteorologi Rahadi Oesman,96615,31/07/1993,22.6,31.7,26.5,81,0,5.8,2,E ,9999,9999,0
Stasiun Meteorologi Rahadi Oesman,96615,1/8/1993,22.8,32.4,26.8,83,0,8,3,E ,9999,9999,0
Stasiun Meteorologi Rahadi Oesman,96615,2/8/1993,23.2,32,27.1,84,0,8,2,E ,9999,9999,0
Stasiun Meteorologi Rahadi Oesman,96615,3/8/1993,23.2,31.8,26.8,84,0,7.5,2,E ,9999,9999,0
Stasiun Meteorologi Rahadi Oesman,96615,4/8/1993,23.6,31.6,26.7,84,0,8,2,N ,9999,9999,0
Stasiun Meteorologi Rahadi Oesman,96615,5/8/1993,22.9,33,27.1,84,0,8,3,SE,9999,9999,0
Stasiun Meteorologi Rahadi Oesman,96615,6/8/1993,22,32,26,88,0,7.4,2,E ,9999,9999,0
Stasiun Meteorologi Rahadi Oesman,96615,7/8/1993,21.8,31.4,26.2,84,0,6.4,2,N ,9999,9999,0
Stasiun Meteorologi Rahadi Oesman,96615,8/8/1993,21.4,30.8,25.6,83,0,8,3,E ,9999,9999,0
Stasiun Meteorologi Rahadi Oesman,96615,9/8/1993,21.6,30.8,25.8,82,0,5.5,4,E ,9999,9999,0.2
Stasiun Meteorologi Rahadi Oesman,96615,10/8/1993,21.8,32.2,26.3,81,0,7.9,3,E ,9999,9999,0
Stasiun Meteorologi Rahadi Oesman,96615,11/8/1993,21.8,32,26.1,87,0,7.6,2,E ,9999,9999,0
Stasiun Meteorologi Rahadi Oesman,96615,12/8/1993,24.6,32,27.2,88,0,5.1,9999,N ,9999,9999,0
Stasiun Meteorologi Rahadi Oesman,96615,13/08/1993,23.8,33.4,27.6,87,0,7.8,3,SE,9999,9999,0
Stasiun Meteorologi Rahadi Oesman,96615,14/08/1993,24,32.6,27.4,86,0,7.8,4,SE,9999,9999,0
Stasiun Meteorologi Rahadi Oesman,96615,15/08/1993,22.4,32.8,27.1,83,0,7.9,3,E ,9999,9999,0
Stasiun Meteorologi Rahadi Oesman,96615,16/08/1993,22.6,32.4,26.7,84,0,7.9,2,SE,9999,9999,0
Stasiun Meteorologi Rahadi Oesman,96615,17/08/1993,21.6,32.4,26.8,80,0,8,4,E ,9999,9999,0
Stasiun Meteorologi Rahadi Oesman,96615,18/08/1993,23,32.4,27.5,82,0,7.9,4,SE,9999,9999,6.2
Stasiun Meteorologi Rahadi Oesman,96615,19/08/1993,23,31.8,26.9,85,8888,4.8,3,N ,9999,9999,76.2
Stasiun Meteorologi Rahadi Oesman,96615,20/08/1993,23.6,33,27.4,81,0,8,3,E ,9999,9999,0
Stasiun Meteorologi Rahadi Oesman,96615,21/08/1993,23,31.6,27.1,77,0,7.8,6,E ,9999,9999,2.1
Stasiun Meteorologi Rahadi Oesman,96615,22/08/1993,22.8,32.6,27.1,80,0,5.7,2,E ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,23/08/1993,23,32.2,27.3,80,1,5.8,2,E ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,24/08/1993,24.2,28.2,25.9,89,8888,0,9999,N ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,25/08/1993,23.6,32.2,27,82,0,4.6,3,SE,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,26/08/1993,23.6,31.4,27,81,0,7,3,SE,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,27/08/1993,22,32.8,26.3,83,0,3.9,2,E ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,28/08/1993,22.4,30.8,26,86,0,6.3,1,N ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,29/08/1993,21.6,32,26,83,0,8,3,SE,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,30/08/1993,22,32.6,26.8,84,0,7.1,3,SE,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,31/08/1993,23.4,31.8,27.4,80,1,5,3,E ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,1/9/1993,23.6,31,26.8,82,8888,2.2,2,E ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,2/9/1993,22.6,32.2,26.1,82,0,6.5,3,SE,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,3/9/1993,23.2,31.8,27.2,81,0,7.6,3,SE,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,4/9/1993,23,32.2,27,84,50.6,4.9,2,N ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,5/9/1993,23.4,29.4,25.4,92,0,0.9,9999,N ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,6/9/1993,23.4,30.2,25.4,89,16.6,0.6,1,N ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,7/9/1993,22.4,31.6,25.8,86,1.2,5.8,3,N ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,8/9/1993,20.8,32.2,26.3,82,0,8,3,E ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,9/9/1993,22.6,32.6,26.9,80,0,7.8,3,E ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,10/9/1993,22.8,32.4,27,84,8888,7.1,3,SE,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,11/9/1993,24,29,25.8,88,6.6,0.2,9999,N ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,12/9/1993,23.2,31.2,26.5,85,0,6.3,3,SE,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,13/09/1993,22,32,26.3,82,0,6.6,2,SE,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,14/09/1993,22.8,31.4,26.8,81,0,7.5,5,SE,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,15/09/1993,22.4,31.4,26.2,86,0,5.8,2,SE,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,16/09/1993,22.6,31,26.4,87,0.5,4.9,2,E ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,17/09/1993,23.6,32.2,27.4,83,0,7.8,3,SE,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,18/09/1993,24.6,31.4,27.2,81,0,2.6,2,N ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,19/09/1993,23.2,31.6,26.4,90,72.6,4.9,2,N ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,20/09/1993,23.6,29.2,24.6,93,6.5,0,9999,N ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,21/09/1993,23,31.2,26.1,88,0.8,6.3,9999,N ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,22/09/1993,23,31.8,27.2,84,0,6.3,3,SE,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,23/09/1993,23,33,27.6,81,0,8,3,SE,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,24/09/1993,22.6,32.4,27.2,80,0,7.8,3,E ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,25/09/1993,24.2,32.4,27.6,82,0,7.1,3,SE,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,26/09/1993,24,32.6,27.4,83,0,5.8,3,SE,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,27/09/1993,23.6,31.7,27.3,85,10.5,4.8,2,SE,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,28/09/1993,23,30.8,25.9,87,7.2,1.4,9999,N ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,29/09/1993,23.2,30.2,26.4,88,0.1,1,9999,N ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,30/09/1993,24,31.6,27.3,84,0,4.8,21,SE,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,1/10/1993,22.4,32,26.8,83,0,7,3,SE,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,2/10/1993,22.4,32.6,27,82,0,7.8,2,E ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,3/10/1993,23.4,32.8,27,80,0,7,5,E ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,4/10/1993,24,32.6,28,80,0,7.7,5,E ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,5/10/1993,24,32.2,27.6,84,0,7.4,4,SE,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,6/10/1993,23.8,32.4,27.5,84,0,5.3,3,E ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,7/10/1993,24,32.2,27.5,84,0,5.3,2,E ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,8/10/1993,24,33.6,27.9,84,0,6.2,3,E ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,9/10/1993,24.4,32.4,27.7,84,52.6,5.8,2,N ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,10/10/1993,22.4,31.6,26.5,86,8888,4.6,2,E ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,11/10/1993,23.4,31.9,26.2,90,3,4.4,2,N ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,12/10/1993,23.6,32.4,26.9,86,42.8,7.8,2,E ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,13/10/1993,23.6,27.2,25.1,94,28.1,0,9999,N ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,14/10/1993,23,31.6,25.5,93,22.1,2.3,1,N ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,15/10/1993,22.4,31.6,26.3,88,0.2,5.8,1,N ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,16/10/1993,23,31.6,26.8,84,8.4,8,3,SE,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,17/10/1993,22.6,27.2,24.4,91,4.3,0,2,N ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,18/10/1993,22.6,30.4,26.3,86,8888,5.6,2,E ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,19/10/1993,24,31.8,27.5,82,0,8,1,N ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,20/10/1993,24.4,31.4,27.5,82,0,7.8,2,N ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,21/10/1993,23,32.4,27.6,82,0,8,2,E ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,22/10/1993,23.2,31.8,27.1,88,11.6,7.3,2,SE,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,23/10/1993,23.2,28,24.6,90,2,0.6,1,N ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,24/10/1993,22.4,32.4,27.3,84,0,8,1,N ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,25/10/1993,23,32,26.1,89,11.3,5.4,2,N ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,26/10/1993,23.4,31,27.2,87,19.8,3.2,1,N ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,27/10/1993,23.2,31.2,26.3,84,8888,4.6,2,E ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,28/10/1993,23.6,31,26.6,92,30.4,1.8,9999,N ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,29/10/1993,23.4,31.6,27.4,85,0,8,1,N ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,30/10/1993,23.4,30,25.4,87,18.1,1.2,9999,N ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,31/10/1993,23.6,31.2,26.8,88,4.2,7,9999,N ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,1/11/1993,23.6,30.8,26.3,92,2.1,6.2,1,N ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,2/11/1993,24,31,26.2,91,11.5,3.8,9999,N ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,3/11/1993,24,31.6,26.2,91,61.8,6.6,9999,N ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,4/11/1993,23.4,30,26.5,90,18.4,1.8,9999,N ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,5/11/1993,24.2,29.2,26.6,89,0,1.4,2,N ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,6/11/1993,24,31.8,27.3,86,3.5,4.5,2,E ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,7/11/1993,24,31.4,26,93,12.9,5.7,9999,N ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,8/11/1993,24.8,29.2,26.4,94,17,1,9999,N ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,9/11/1993,24.2,29.6,26.7,92,7.9,1.7,9999,N ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,10/11/1993,24,30.8,26.7,91,0.5,6.5,1,N ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,11/11/1993,24.2,31.6,27.1,90,16.5,4.4,9999,N ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,12/11/1993,24.2,30.4,26.8,90,4.2,2.1,1,N ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,13/11/1993,24.6,30.5,27,90,73.3,5.4,1,N ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,14/11/1993,23.6,31,27,85,12.5,4.9,2,N ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,15/11/1993,24,28.6,25.1,96,10.5,0.9,9999,N ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,16/11/1993,23.4,31.2,27.1,86,23.5,5.8,9999,N ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,17/11/1993,23.6,30.6,26.3,89,1.3,4.5,1,N ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,18/11/1993,23.8,28.8,25.7,93,15.4,0.4,9999,N ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,19/11/1993,23,30.6,26.8,88,2,6.3,9999,N ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,20/11/1993,24,30.4,26.8,90,0.5,5.5,9999,N ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,21/11/1993,24.4,31.8,27.3,89,0,7,9999,N ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,22/11/1993,24.2,31.8,27.8,84,0,6.7,1,N ,9999,9999,
