Nama Stasiun ,WMO ID,date,tmin,tmax,tave,humidity,precip,sunshine,wind_vel_mean,wind_dir,max_gust,max_gust_dir
Stasiun Meteorologi Rahadi Oesman,96615,17/07/2004,23.4,28.6,25,91,10.9,1.1,1,N ,6,160
Stasiun Meteorologi Rahadi Oesman,96615,18/07/2004,23,31.6,26.4,85,0,7.4,3,S ,6,110
Stasiun Meteorologi Rahadi Oesman,96615,19/07/2004,23,31.4,26.9,86,0,5.4,3,S ,5,170
Stasiun Meteorologi Rahadi Oesman,96615,20/07/2004,23.6,31.2,27.2,82,5.8,5,3,N ,5,100
Stasiun Meteorologi Rahadi Oesman,96615,21/07/2004,22.4,28.4,24.5,92,82.1,1.5,1,N ,3,60
Stasiun Meteorologi Rahadi Oesman,96615,22/07/2004,22.8,28.8,25.5,90,8888,1.7,2,E ,4,90
Stasiun Meteorologi Rahadi Oesman,96615,23/07/2004,22.8,32,26.3,84,0,5,4,E ,6,70
Stasiun Meteorologi Rahadi Oesman,96615,24/07/2004,23,31.6,27.1,85,0.4,4.9,3,N ,5,70
Stasiun Meteorologi Rahadi Oesman,96615,25/07/2004,24,30,26.4,86,8888,2,5,E ,6,90
Stasiun Meteorologi Rahadi Oesman,96615,26/07/2004,23.6,32,27.5,80,0,8,4,E ,6,100
Stasiun Meteorologi Rahadi Oesman,96615,27/07/2004,23.2,31.2,26.9,81,0,7.9,3,E ,5,100
Stasiun Meteorologi Rahadi Oesman,96615,28/07/2004,23,31.8,27,80,0,6.2,3,E ,5,90
Stasiun Meteorologi Rahadi Oesman,96615,29/07/2004,23.2,31.6,25.7,87,4.2,6.2,2,N ,5,160
Stasiun Meteorologi Rahadi Oesman,96615,30/07/2004,23.2,31.6,25.9,88,3.4,5.8,2,N ,5,140
Stasiun Meteorologi Rahadi Oesman,96615,31/07/2004,23.2,30.4,26.4,83,0,5.3,3,E ,5,80
Stasiun Meteorologi Rahadi Oesman,96615,01/08/2004,22,31.4,26.3,79,0,8,4,E ,7,90
Stasiun Meteorologi Rahadi Oesman,96615,02/08/2004,22.8,31.2,26.4,79,0,7.4,2,N ,6,90
Stasiun Meteorologi Rahadi Oesman,96615,03/08/2004,22.2,31,25.9,80,0,8,4,E ,6,110
Stasiun Meteorologi Rahadi Oesman,96615,04/08/2004,21.8,31.4,26.2,78,0,8,4,E ,6,90
Stasiun Meteorologi Rahadi Oesman,96615,05/08/2004,21,34.3,25.8,80,0,8,4,E ,6,90
Stasiun Meteorologi Rahadi Oesman,96615,06/08/2004,21,30.2,25.7,84,0,7.7,3,E ,4,90
Stasiun Meteorologi Rahadi Oesman,96615,07/08/2004,22.2,31,25.7,78,0,8,4,SE,5,130
Stasiun Meteorologi Rahadi Oesman,96615,08/08/2004,21.6,31.4,26.1,79,0,8,3,N ,6,70
Stasiun Meteorologi Rahadi Oesman,96615,09/08/2004,21,31.2,25.6,82,0,7.6,3,S ,5,90
Stasiun Meteorologi Rahadi Oesman,96615,10/08/2004,23,31.2,26.8,80,0,8,4,E ,6,110
Stasiun Meteorologi Rahadi Oesman,96615,11/08/2004,22.6,31.6,25.9,82,0,8,3,S ,5,120
Stasiun Meteorologi Rahadi Oesman,96615,12/08/2004,21.6,32.6,26.6,80,0,8,3,E ,8,100
Stasiun Meteorologi Rahadi Oesman,96615,13/08/2004,22,30.8,26.1,80,0,8,4,S ,7,110
Stasiun Meteorologi Rahadi Oesman,96615,14/08/2004,23,31.6,26.9,80,0,8,4,SE,8,90
Stasiun Meteorologi Rahadi Oesman,96615,15/08/2004,23.2,31.6,26.6,80,0,8,3,S ,5,120
Stasiun Meteorologi Rahadi Oesman,96615,16/08/2004,22,31.6,26.5,83,0,7.6,4,E ,8,120
Stasiun Meteorologi Rahadi Oesman,96615,17/08/2004,22.4,32.2,26.9,80,0,8,6,E ,10,100
Stasiun Meteorologi Rahadi Oesman,96615,18/08/2004,21.6,32.4,26.2,79,0,7,5,S ,8,90
Stasiun Meteorologi Rahadi Oesman,96615,19/08/2004,22.4,32.6,26.7,78,0,8,5,S ,7,130
Stasiun Meteorologi Rahadi Oesman,96615,20/08/2004,22.6,32.6,26.5,80,0,8,5,S ,8,170
Stasiun Meteorologi Rahadi Oesman,96615,21/08/2004,23,33.2,27.1,81,0,8,6,S ,8,180
Stasiun Meteorologi Rahadi Oesman,96615,22/08/2004,22.6,33,27.2,79,0,7.9,4,E ,8,90
Stasiun Meteorologi Rahadi Oesman,96615,23/08/2004,23.8,32.6,27.5,79,0,8,5,S ,8,100
Stasiun Meteorologi Rahadi Oesman,96615,24/08/2004,22.8,32.8,27,79,0,8,5,S ,8,180
Stasiun Meteorologi Rahadi Oesman,96615,25/08/2004,22,32,26.4,83,0,8,6,S ,10,190
Stasiun Meteorologi Rahadi Oesman,96615,26/08/2004,22.4,31.8,26.7,81,0,8,5,E ,10,100
Stasiun Meteorologi Rahadi Oesman,96615,27/08/2004,22.4,31.6,26.3,80,0,7.8,5,S ,7,120
Stasiun Meteorologi Rahadi Oesman,96615,28/08/2004,22.4,31.6,26.8,79,0,7,5,E ,6,110
Stasiun Meteorologi Rahadi Oesman,96615,29/08/2004,23,32.4,27,79,0,7.7,7,S ,11,180
Stasiun Meteorologi Rahadi Oesman,96615,30/08/2004,23,33.2,27.6,75,0,6.9,4,E ,8,90
Stasiun Meteorologi Rahadi Oesman,96615,31/08/2004,24,30.8,26.8,82,0,1.8,4,S ,5,90
Stasiun Meteorologi Rahadi Oesman,96615,01/09/2004,23.4,33,27.4,79,0,7.3,4,S ,8,160
Stasiun Meteorologi Rahadi Oesman,96615,02/09/2004,24,33.4,27.5,86,0,7.7,9999,S ,8,170
Stasiun Meteorologi Rahadi Oesman,96615,03/09/2004,23.6,33,27,80,0,8,4,SE,6,100
Stasiun Meteorologi Rahadi Oesman,96615,04/09/2004,24,32,27.5,80,0,4.2,4,S ,6,170
Stasiun Meteorologi Rahadi Oesman,96615,05/09/2004,24.2,31,26,88,11.5,2.8,3,N ,9,190
Stasiun Meteorologi Rahadi Oesman,96615,06/09/2004,21.6,32.4,26.3,81,0,7.4,3,E ,9,70
Stasiun Meteorologi Rahadi Oesman,96615,07/09/2004,22,31.8,26.6,81,0,8,2,N ,5,200
Stasiun Meteorologi Rahadi Oesman,96615,08/09/2004,23.2,32.2,26.5,80,0,8,3,S ,6,180
Stasiun Meteorologi Rahadi Oesman,96615,09/09/2004,22.2,32,26.5,85,29.3,4.7,2,N ,5,200
Stasiun Meteorologi Rahadi Oesman,96615,10/09/2004,22,29.8,25.5,86,0,2.6,2,N ,5,80
Stasiun Meteorologi Rahadi Oesman,96615,11/09/2004,22,31.8,26.5,84,0,5.8,2,N ,4,180
Stasiun Meteorologi Rahadi Oesman,96615,12/09/2004,23.4,33.4,27.3,78,0,6.2,4,S ,8,150
Stasiun Meteorologi Rahadi Oesman,96615,13/09/2004,23.6,34,28.3,75,1.2,7,4,E ,10,90
Stasiun Meteorologi Rahadi Oesman,96615,14/09/2004,23.8,32.4,27.5,80,0,8,4,E ,6,90
Stasiun Meteorologi Rahadi Oesman,96615,15/09/2004,24,26.2,25.1,91,51.1,0,9999,N ,9999,9999
Stasiun Meteorologi Rahadi Oesman,96615,16/09/2004,23,32.8,25.9,86,10.6,3.6,1,N ,5,90
Stasiun Meteorologi Rahadi Oesman,96615,17/09/2004,23,31,26.1,89,2.7,5,2,N ,4,170
Stasiun Meteorologi Rahadi Oesman,96615,18/09/2004,23,31.8,27,83,0,7,2,E ,4,90
Stasiun Meteorologi Rahadi Oesman,96615,19/09/2004,23.2,31.4,26.8,86,0,4,2,N ,5,90
Stasiun Meteorologi Rahadi Oesman,96615,20/09/2004,24.6,29.2,26,92,10.1,1.2,9999,N ,4,230
Stasiun Meteorologi Rahadi Oesman,96615,21/09/2004,23.8,30.6,26.6,89,0,5.2,2,N ,4,250
Stasiun Meteorologi Rahadi Oesman,96615,22/09/2004,23,32.6,27.2,81,0,7.6,2,N ,5,80
Stasiun Meteorologi Rahadi Oesman,96615,23/09/2004,23.4,32.4,27.5,80,0,8,2,N ,4,210
Stasiun Meteorologi Rahadi Oesman,96615,24/09/2004,24.4,31.8,27.3,84,0,7,3,S ,4,170
Stasiun Meteorologi Rahadi Oesman,96615,25/09/2004,24.4,33.2,28.1,80,0,4.9,2,N ,5,200
Stasiun Meteorologi Rahadi Oesman,96615,26/09/2004,22.6,33.4,27.3,78,0,6.4,2,N ,6,80
Stasiun Meteorologi Rahadi Oesman,96615,27/09/2004,22.8,32,27,81,0,6.2,2,N ,5,200
Stasiun Meteorologi Rahadi Oesman,96615,28/09/2004,23.8,33.6,27.5,81,0.6,8,3,S ,4,170
Stasiun Meteorologi Rahadi Oesman,96615,29/09/2004,24.4,32.2,27.8,80,4.1,5.8,2,N ,5,170
Stasiun Meteorologi Rahadi Oesman,96615,30/09/2004,24,31.4,26.6,88,28,1.9,2,N ,6,80
Stasiun Meteorologi Rahadi Oesman,96615,01/10/2004,23.2,30,25.6,94,37.4,3.3,1,N ,5,280
Stasiun Meteorologi Rahadi Oesman,96615,02/10/2004,23.4,32,27.2,85,0,7.9,2,N ,3,90
Stasiun Meteorologi Rahadi Oesman,96615,03/10/2004,22.2,32.2,27.6,83,0,7.9,3,W ,5,190
Stasiun Meteorologi Rahadi Oesman,96615,04/10/2004,23,31.8,26.8,84,0,8,2,E ,5,110
Stasiun Meteorologi Rahadi Oesman,96615,05/10/2004,22.6,31.2,26.5,84,0,8,3,S ,6,180
Stasiun Meteorologi Rahadi Oesman,96615,06/10/2004,23.6,31,27.4,82,0,6.6,3,S ,5,150
Stasiun Meteorologi Rahadi Oesman,96615,07/10/2004,22.2,32.2,26.8,84,0,7.2,3,S ,5,190
Stasiun Meteorologi Rahadi Oesman,96615,08/10/2004,23.4,33.2,27.6,81,0,7.2,3,S ,4,180
Stasiun Meteorologi Rahadi Oesman,96615,09/10/2004,24,33,27.4,84,0,8,2,N ,4,90
Stasiun Meteorologi Rahadi Oesman,96615,10/10/2004,24.6,31.8,27.4,83,0,7.6,2,S ,4,180
Stasiun Meteorologi Rahadi Oesman,96615,11/10/2004,24.2,31.8,27.4,86,0.1,4.5,2,N ,4,250
Stasiun Meteorologi Rahadi Oesman,96615,12/10/2004,23,31.4,26.9,85,23.9,6.6,1,N ,5,90
Stasiun Meteorologi Rahadi Oesman,96615,13/10/2004,23.2,31.4,27.2,84,0,3,1,N ,3,90
Stasiun Meteorologi Rahadi Oesman,96615,14/10/2004,24.4,31,26.9,82,0,5.2,9999,N ,3,270
Stasiun Meteorologi Rahadi Oesman,96615,15/10/2004,23,31.4,26.8,82,0,7.6,2,N ,5,270
Stasiun Meteorologi Rahadi Oesman,96615,16/10/2004,23.8,31.4,27.1,84,0,6.6,2,N ,4,250
Stasiun Meteorologi Rahadi Oesman,96615,17/10/2004,23.8,31,26.8,86,0,5.4,1,N ,4,260
Stasiun Meteorologi Rahadi Oesman,96615,18/10/2004,24.4,31.8,28.1,80,0,5.7,2,N ,4,270
Stasiun Meteorologi Rahadi Oesman,96615,19/10/2004,24.2,31.8,27.7,82,28.5,6.2,1,N ,4,200
Stasiun Meteorologi Rahadi Oesman,96615,20/10/2004,23.6,30.2,26.5,86,2.5,0,9999,N ,2,90
Stasiun Meteorologi Rahadi Oesman,96615,21/10/2004,23.4,31.2,26.2,90,54.2,1.5,1,N ,4,240
Stasiun Meteorologi Rahadi Oesman,96615,22/10/2004,24,31.8,26.2,92,23.2,1.8,1,N ,4,60
Stasiun Meteorologi Rahadi Oesman,96615,23/10/2004,24.4,30,26.3,91,0,0,9999,N ,3,40
Stasiun Meteorologi Rahadi Oesman,96615,24/10/2004,23.8,31.6,27.3,85,15,7.6,9999,N ,4,80
Stasiun Meteorologi Rahadi Oesman,96615,25/10/2004,23.2,31.2,26.2,91,4,5.1,9999,N ,4,270
Stasiun Meteorologi Rahadi Oesman,96615,26/10/2004,24.2,33,26.8,88,18.3,6.1,9999,N ,4,80
Stasiun Meteorologi Rahadi Oesman,96615,27/10/2004,24,31.4,26.1,90,8.8,2.9,9999,N ,4,180
Stasiun Meteorologi Rahadi Oesman,96615,28/10/2004,23.6,31.6,27.3,85,1.4,3.4,1,N ,6,90
Stasiun Meteorologi Rahadi Oesman,96615,29/10/2004,23.8,31,26.5,92,29.3,5,1,N ,4,270
Stasiun Meteorologi Rahadi Oesman,96615,30/10/2004,23.8,31,27.1,89,9.4,3.1,9999,N ,3,70
Stasiun Meteorologi Rahadi Oesman,96615,31/10/2004,24.4,31.8,27.6,87,0.4,7.4,1,N ,4,270
Stasiun Meteorologi Rahadi Oesman,96615,01/11/2004,24,31.4,27.4,85,1.5,6.2,9999,N ,4,90
Stasiun Meteorologi Rahadi Oesman,96615,02/11/2004,23.8,30.4,26.1,90,12.5,4,9999,N ,4,280
Stasiun Meteorologi Rahadi Oesman,96615,03/11/2004,24.4,31,27.4,86,16.8,6.4,2,N ,4,260
Stasiun Meteorologi Rahadi Oesman,96615,04/11/2004,24,31,27.6,84,0,6.9,2,N ,4,270
Stasiun Meteorologi Rahadi Oesman,96615,05/11/2004,24,31.4,27.2,82,0,8,9999,N ,4,180
Stasiun Meteorologi Rahadi Oesman,96615,06/11/2004,24.4,31.2,27.2,86,21,5.3,1,N ,3,90
Stasiun Meteorologi Rahadi Oesman,96615,07/11/2004,23.8,32,27.2,85,26.6,8,2,N ,6,360
Stasiun Meteorologi Rahadi Oesman,96615,08/11/2004,23.8,30.5,26.7,88,34.7,2.2,9999,N ,3,70
Stasiun Meteorologi Rahadi Oesman,96615,09/11/2004,23.6,32,26.5,85,8888,4.8,1,N ,4,80
Stasiun Meteorologi Rahadi Oesman,96615,10/11/2004,23.4,30.6,27.3,87,6.6,3.4,1,N ,3,60
Stasiun Meteorologi Rahadi Oesman,96615,11/11/2004,24.6,32,27.5,84,0,6.5,9999,N ,3,310
Stasiun Meteorologi Rahadi Oesman,96615,12/11/2004,24.6,32,27.2,87,4.9,5,9999,N ,3,270
Stasiun Meteorologi Rahadi Oesman,96615,13/11/2004,24,31.8,28.1,84,37.4,3.2,2,N ,6,360
Stasiun Meteorologi Rahadi Oesman,96615,14/11/2004,23.8,31,26.4,88,3.3,5.3,1,N ,3,70
Stasiun Meteorologi Rahadi Oesman,96615,15/11/2004,23.8,32,27.5,86,106.4,7.6,3,E ,10,360
Stasiun Meteorologi Rahadi Oesman,96615,16/11/2004,23.2,31.4,27.5,86,1.5,6,2,N ,4,270
Stasiun Meteorologi Rahadi Oesman,96615,17/11/2004,24.2,32.4,27.7,84,4.4,8,2,N ,5,360
Stasiun Meteorologi Rahadi Oesman,96615,18/11/2004,24,32,27.6,85,59.2,7.8,2,N ,8,340
Stasiun Meteorologi Rahadi Oesman,96615,19/11/2004,23.8,30.8,26.9,88,0,3.4,1,N ,3,50
Stasiun Meteorologi Rahadi Oesman,96615,20/11/2004,24.4,31.2,26.2,90,74.8,5.1,1,N ,5,360
Stasiun Meteorologi Rahadi Oesman,96615,21/11/2004,23.6,30.2,25.6,91,76.5,1.2,9999,N ,3,270
Stasiun Meteorologi Rahadi Oesman,96615,22/11/2004,23.4,31,27.1,85,8.7,7.4,1,N ,4,290
Stasiun Meteorologi Rahadi Oesman,96615,23/11/2004,24,31.8,27.2,84,15.2,5.8,9999,N ,3,70
Stasiun Meteorologi Rahadi Oesman,96615,24/11/2004,24.2,31.2,26.4,91,0.4,2.7,9999,N ,3,270
Stasiun Meteorologi Rahadi Oesman,96615,25/11/2004,24,30.8,26.8,90,9.8,2.2,9999,N ,3,280
Stasiun Meteorologi Rahadi Oesman,96615,26/11/2004,23.4,30.4,25.9,91,0.2,2.3,2,W ,5,270
Stasiun Meteorologi Rahadi Oesman,96615,27/11/2004,24.4,32,27.4,84,0,6.5,1,N ,4,290
Stasiun Meteorologi Rahadi Oesman,96615,28/11/2004,23.6,32,28.1,82,7.4,6.9,1,N ,4,290
Stasiun Meteorologi Rahadi Oesman,96615,29/11/2004,24,30.6,28,86,26.9,3.4,3,N ,7,190
Stasiun Meteorologi Rahadi Oesman,96615,30/11/2004,23.5,31,27.1,88,15.3,6,2,N ,4,340
Stasiun Meteorologi Rahadi Oesman,96615,01/12/2004,24.4,28.4,24.8,95,27.5,0.6,1,N ,4,270
Stasiun Meteorologi Rahadi Oesman,96615,02/12/2004,22.8,29,26.7,91,6.7,0.7,2,N ,4,290
Stasiun Meteorologi Rahadi Oesman,96615,03/12/2004,24,30.6,27.3,89,1.2,2.4,1,N ,6,360
Stasiun Meteorologi Rahadi Oesman,96615,04/12/2004,24.2,30,25.7,94,23.4,0.2,1,N ,5,300
Stasiun Meteorologi Rahadi Oesman,96615,05/12/2004,23.8,32,27,85,3.3,7.9,2,W ,4,270
Stasiun Meteorologi Rahadi Oesman,96615,06/12/2004,23.2,27.2,26.3,95,32.1,0.6,1,N ,4,90
Stasiun Meteorologi Rahadi Oesman,96615,07/12/2004,23.2,26.6,24.2,97,65.6,0,2,N ,4,360
Stasiun Meteorologi Rahadi Oesman,96615,08/12/2004,23.2,29.4,26.2,88,1.4,3.7,1,N ,3,270
Stasiun Meteorologi Rahadi Oesman,96615,09/12/2004,23.6,31,27.1,86,6.6,6.6,2,N ,4,290
Stasiun Meteorologi Rahadi Oesman,96615,10/12/2004,23,31.2,27.7,84,0,7.2,2,N ,4,350
Stasiun Meteorologi Rahadi Oesman,96615,11/12/2004,23.8,32.4,27.5,84,0,6.4,2,N ,6,360
Stasiun Meteorologi Rahadi Oesman,96615,12/12/2004,23.4,31.8,27.3,82,5.6,7.4,1,N ,3,270
Stasiun Meteorologi Rahadi Oesman,96615,13/12/2004,24.4,29.2,26.9,88,12.3,3,2,N ,3,180
Stasiun Meteorologi Rahadi Oesman,96615,14/12/2004,24,30.2,26.7,83,14.9,5.2,2,N ,6,260
Stasiun Meteorologi Rahadi Oesman,96615,15/12/2004,22,28.8,26,92,38.8,0,9999,N ,3,270
Stasiun Meteorologi Rahadi Oesman,96615,16/12/2004,23.8,31.2,27.1,88,8888,3.7,1,N ,4,260
Stasiun Meteorologi Rahadi Oesman,96615,17/12/2004,24.6,31.6,26.9,89,1.7,5.5,2,N ,3,270
Stasiun Meteorologi Rahadi Oesman,96615,18/12/2004,24.2,29.2,26.7,89,0,1,9999,N ,2,180
Stasiun Meteorologi Rahadi Oesman,96615,19/12/2004,24,29.8,26.5,89,1.4,2.2,9999,N ,3,270
Stasiun Meteorologi Rahadi Oesman,96615,20/12/2004,24,28,25.6,94,14.9,2.2,1,N ,4,280
Stasiun Meteorologi Rahadi Oesman,96615,21/12/2004,24.4,31,27.6,84,0,6.3,2,N ,4,310
Stasiun Meteorologi Rahadi Oesman,96615,22/12/2004,24.8,31.2,28.1,83,0,6.5,2,N ,3,360
Stasiun Meteorologi Rahadi Oesman,96615,23/12/2004,24,31.4,27.5,82,40.6,4,1,N ,4,360
Stasiun Meteorologi Rahadi Oesman,96615,24/12/2004,23.2,30.6,26.8,86,18.6,5.3,2,N ,5,360
Stasiun Meteorologi Rahadi Oesman,96615,25/12/2004,23.6,31.2,26.6,86,26.6,7.5,2,N ,6,360
Stasiun Meteorologi Rahadi Oesman,96615,26/12/2004,23.6,28.2,25.9,91,1.3,0,2,N ,5,270
Stasiun Meteorologi Rahadi Oesman,96615,27/12/2004,24,31.6,27.4,81,8888,8,2,N ,5,360
Stasiun Meteorologi Rahadi Oesman,96615,28/12/2004,23.8,30,26.4,87,19.6,2.4,2,W ,4,280
Stasiun Meteorologi Rahadi Oesman,96615,29/12/2004,24.4,28.8,26.3,92,64.6,0.2,9999,N ,4,340
Stasiun Meteorologi Rahadi Oesman,96615,30/12/2004,23.8,29.6,26.2,89,4.4,3.2,9999,N ,3,270
Stasiun Meteorologi Rahadi Oesman,96615,31/12/2004,23.6,31.2,26.6,87,5.1,7.4,2,N ,5,360
Stasiun Meteorologi Rahadi Oesman,96615,01/01/2005,23.4,29.2,26,90,0,3.2,1,N ,4,190
Stasiun Meteorologi Rahadi Oesman,96615,02/01/2005,24,31,27.3,87,8888,4.4,1,N ,3,190
Stasiun Meteorologi Rahadi Oesman,96615,03/01/2005,24.6,31.2,27.2,87,0,6.9,1,N ,3,270
Stasiun Meteorologi Rahadi Oesman,96615,04/01/2005,25,32,28,86,34.8,5.8,9999,N ,4,220
Stasiun Meteorologi Rahadi Oesman,96615,05/01/2005,24,30.2,26.6,88,0,5.8,2,W ,4,280
Stasiun Meteorologi Rahadi Oesman,96615,06/01/2005,24.4,31,27.8,81,17.4,4.9,2,W ,4,260
Stasiun Meteorologi Rahadi Oesman,96615,07/01/2005,24.6,27.8,26.1,93,22.2,0,2,W ,4,290
Stasiun Meteorologi Rahadi Oesman,96615,08/01/2005,24,29.4,26.5,89,8888,2.5,1,N ,3,360
Stasiun Meteorologi Rahadi Oesman,96615,09/01/2005,24.4,30.2,26.9,88,14.8,4.9,2,N ,4,340
Stasiun Meteorologi Rahadi Oesman,96615,10/01/2005,24.2,30.8,26.8,88,0,7.8,3,W ,5,270
Stasiun Meteorologi Rahadi Oesman,96615,11/01/2005,24.4,31,27.8,84,0,8,2,N ,5,270
Stasiun Meteorologi Rahadi Oesman,96615,12/01/2005,24.2,32,27.9,85,0,8,2,N ,5,350
Stasiun Meteorologi Rahadi Oesman,96615,13/01/2005,24.4,30.4,26.9,91,5.7,2.8,9999,N ,3,290
Stasiun Meteorologi Rahadi Oesman,96615,14/01/2005,25.4,32.2,28.1,85,0,8,2,N ,4,290
Stasiun Meteorologi Rahadi Oesman,96615,15/01/2005,24.6,31.8,28.7,82,0,7.6,3,N ,4,340
Stasiun Meteorologi Rahadi Oesman,96615,16/01/2005,24.4,32,28.2,79,8888,7.4,4,N ,8,350
Stasiun Meteorologi Rahadi Oesman,96615,17/01/2005,25,31.4,28,78,0,7.6,3,N ,6,360
Stasiun Meteorologi Rahadi Oesman,96615,18/01/2005,26,32.2,28.4,78,15.8,7.8,3,N ,5,10
Stasiun Meteorologi Rahadi Oesman,96615,19/01/2005,25.4,30.8,27.7,84,3.2,3.9,2,N ,4,340
Stasiun Meteorologi Rahadi Oesman,96615,20/01/2005,24.5,31,28.1,81,0,5.9,3,N ,4,340
Stasiun Meteorologi Rahadi Oesman,96615,21/01/2005,24.6,31.2,27.7,83,0,7.8,2,N ,6,360
Stasiun Meteorologi Rahadi Oesman,96615,22/01/2005,24.6,32,27.2,83,0.8,7.8,2,N ,4,270
Stasiun Meteorologi Rahadi Oesman,96615,23/01/2005,24.6,31,27.2,87,1.5,3.7,2,W ,5,290
Stasiun Meteorologi Rahadi Oesman,96615,24/01/2005,24,31,27.1,84,0,6,3,N ,5,360
Stasiun Meteorologi Rahadi Oesman,96615,25/01/2005,24.2,31.2,27.9,82,1,6.5,2,N ,5,300
Stasiun Meteorologi Rahadi Oesman,96615,26/01/2005,25.8,31.4,28.3,78,0,8,2,N ,4,360
Stasiun Meteorologi Rahadi Oesman,96615,27/01/2005,24.4,31,27.4,82,0,7.8,2,N ,5,360
Stasiun Meteorologi Rahadi Oesman,96615,28/01/2005,24.2,31.2,27.9,82,0,8,2,N ,6,10
Stasiun Meteorologi Rahadi Oesman,96615,29/01/2005,24.4,33,28.3,80,3.6,7.9,1,N ,4,340
Stasiun Meteorologi Rahadi Oesman,96615,30/01/2005,25,31,26.8,88,0.3,4.2,9999,N ,4,320
Stasiun Meteorologi Rahadi Oesman,96615,31/01/2005,24.2,31,27.2,86,0,3.7,2,N ,4,360
Stasiun Meteorologi Rahadi Oesman,96615,01/02/2005,24.2,31.4,27.5,83,0,6.2,2,N ,5,10
Stasiun Meteorologi Rahadi Oesman,96615,02/02/2005,24.6,31.6,27.6,84,0,7.4,2,N ,4,350
Stasiun Meteorologi Rahadi Oesman,96615,03/02/2005,25.2,31,27.7,82,0,6.4,2,N ,5,340
Stasiun Meteorologi Rahadi Oesman,96615,04/02/2005,23.2,32,27,84,0,5.8,2,N ,4,340
Stasiun Meteorologi Rahadi Oesman,96615,05/02/2005,23,31.8,27.2,84,0,5,2,N ,6,360
Stasiun Meteorologi Rahadi Oesman,96615,06/02/2005,23.6,31.4,27.8,84,0,8,2,N ,4,360
Stasiun Meteorologi Rahadi Oesman,96615,07/02/2005,25.8,32,28.7,78,0,7.8,2,N ,5,350
Stasiun Meteorologi Rahadi Oesman,96615,08/02/2005,25,32.6,27.3,88,0,7,1,N ,3,290
Stasiun Meteorologi Rahadi Oesman,96615,09/02/2005,24.8,31,28.6,82,0,1.8,1,N ,5,300
Stasiun Meteorologi Rahadi Oesman,96615,10/02/2005,25.4,32.4,28.4,83,1.9,8,3,W ,6,350
Stasiun Meteorologi Rahadi Oesman,96615,11/02/2005,25,32.6,27.6,86,10,6.2,2,N ,4,310
Stasiun Meteorologi Rahadi Oesman,96615,12/02/2005,24.6,30.2,26.9,86,58.4,2.6,9999,N ,4,180
Stasiun Meteorologi Rahadi Oesman,96615,13/02/2005,24.2,30.8,26.9,86,2.3,2,9999,N ,3,360
Stasiun Meteorologi Rahadi Oesman,96615,14/02/2005,24,31.4,27.4,84,2.8,7.5,2,W ,4,280
Stasiun Meteorologi Rahadi Oesman,96615,15/02/2005,24.6,31.8,27.6,87,17.9,0.4,1,N ,4,70
Stasiun Meteorologi Rahadi Oesman,96615,16/02/2005,23.6,30,27.5,89,12.8,3.8,2,N ,6,290
Stasiun Meteorologi Rahadi Oesman,96615,17/02/2005,24.4,31.8,27.8,85,0,2.6,1,N ,3,360
Stasiun Meteorologi Rahadi Oesman,96615,18/02/2005,25,31.8,27.9,84,29.2,7.6,2,N ,4,290
Stasiun Meteorologi Rahadi Oesman,96615,19/02/2005,24.4,32,26.9,83,20.2,7.8,2,N ,3,300
Stasiun Meteorologi Rahadi Oesman,96615,20/02/2005,24.4,30.4,28.1,86,0.4,2.3,2,N ,4,340
Stasiun Meteorologi Rahadi Oesman,96615,21/02/2005,24,31.4,27.5,84,0,7,2,N ,4,350
Stasiun Meteorologi Rahadi Oesman,96615,22/02/2005,24.2,32,27.4,86,8.1,7.4,2,N ,4,320
Stasiun Meteorologi Rahadi Oesman,96615,23/02/2005,24.6,32,27.3,85,2.6,8,2,N ,5,270
Stasiun Meteorologi Rahadi Oesman,96615,24/02/2005,24.6,31,27.6,84,0.2,5.8,1,N ,3,270
Stasiun Meteorologi Rahadi Oesman,96615,25/02/2005,25,32.4,28.1,84,0,5.7,1,N ,3,360
Stasiun Meteorologi Rahadi Oesman,96615,26/02/2005,24.6,31.6,27.6,86,2.4,3.2,9999,N ,3,300
Stasiun Meteorologi Rahadi Oesman,96615,27/02/2005,25,32,27.1,86,0,3.4,1,N ,3,270
Stasiun Meteorologi Rahadi Oesman,96615,28/02/2005,25.2,30.6,27.9,85,10.9,3.3,1,N ,6,340
Stasiun Meteorologi Rahadi Oesman,96615,01/03/2005,23.8,31.6,27.2,84,0,7.2,1,N ,3,60
Stasiun Meteorologi Rahadi Oesman,96615,02/03/2005,24,30,26.5,92,4.6,1.3,9999,N ,9999,9999
Stasiun Meteorologi Rahadi Oesman,96615,03/03/2005,24.6,31.8,27.9,84,84.7,7,4,N ,8,180
Stasiun Meteorologi Rahadi Oesman,96615,04/03/2005,23,32.6,28.1,82,0,7.3,2,N ,5,340
Stasiun Meteorologi Rahadi Oesman,96615,05/03/2005,24,32.8,28.7,81,0,8,3,N ,4,360
Stasiun Meteorologi Rahadi Oesman,96615,06/03/2005,25.8,32.4,28.8,76,0,8,2,N ,4,290
Stasiun Meteorologi Rahadi Oesman,96615,07/03/2005,25.6,33,28.9,79,0,8,3,W ,4,270
Stasiun Meteorologi Rahadi Oesman,96615,08/03/2005,24.2,32.6,28.8,80,37.5,8,3,N ,5,340
