"station","stationID","date","T_min","T_max","T_avg","humidity","precip","sunshine","flag","wind_speed_ms","psun","sunshine_norm","radiation","dewpoint","ET0","aet","deficit","soil"
"Stasiun Meteorologi Rahadi Oesman","96615",2014-04-23,23.6,32.8,28.4,79,0,7.8,NA,0.5144444,0.975,7.8,305.7912,19.4,5.28502861582662,5.28502861582662,6.21724893790088e-15,116.714971384173
"Stasiun Meteorologi Rahadi Oesman","96615",2014-04-24,24,32.7,28.9,80,0,7.8,NA,0.5144444,0.975,7.8,305.7912,20,5.29087773046356,5.29087773046356,-8.88178419700125e-16,111.42409365371
"Stasiun Meteorologi Rahadi Oesman","96615",2014-04-25,24.6,33.8,28.7,81,0,6.2,NA,0.5144444,0.775,6.2,243.0648,20.8,4.42235259343076,4.42235259343076,-8.88178419700125e-16,107.001741060279
"Stasiun Meteorologi Rahadi Oesman","96615",2014-04-26,25,33,29.3,78,24.5,7,NA,1.0288888,0.875,7,274.428,20.6,4.94026165602105,4.94026165602105,0,122
"Stasiun Meteorologi Rahadi Oesman","96615",2014-04-27,23,32,27.5,83,0,6.5,NA,0.5144444,0.8125,6.5,254.826,19.6,4.3960218205177,4.3960218205177,-5.32907051820075e-15,117.603978179482
"Stasiun Meteorologi Rahadi Oesman","96615",2014-04-28,23,31.7,27.1,88,0.6,3.2,NA,0.5144444,0.4,3.2,125.4528,20.6,2.40516304728034,2.40516304728035,-1.33226762955019e-15,115.798815132202
"Stasiun Meteorologi Rahadi Oesman","96615",2014-04-29,23.4,32.8,28.3,80,3.6,5.3,NA,0.5144444,0.6625,5.3,207.7812,19.4,3.73320124561463,3.73320124561463,-2.22044604925031e-15,115.665613886587
"Stasiun Meteorologi Rahadi Oesman","96615",2014-04-30,24.2,30.5,27,88,3.4,3.4,NA,0.5144444,0.425,3.4,133.2936,21.8,2.49979549150421,2.49979549150421,0,116.565818395083
"Stasiun Meteorologi Rahadi Oesman","96615",2014-05-01,23.4,33.2,28.8,78,0,7.8,NA,1.0288888,0.975,7.8,286.416,19,5.27224297412703,5.27224297412704,-5.32907051820075e-15,111.293575420956
"Stasiun Meteorologi Rahadi Oesman","96615",2014-05-02,25.6,31.6,28.2,87,3.775,4.2,NA,0.5144444,0.525,4.2,154.224,23,3.04220575072128,3.04220575072128,0,112.026369670235
"Stasiun Meteorologi Rahadi Oesman","96615",2014-05-03,24.6,31.2,26.6,89,1.9,1.9,NA,1.0288888,0.2375,1.9,69.768,22.4,1.6744576605225,1.6744576605225,0,112.251912009712
"Stasiun Meteorologi Rahadi Oesman","96615",2014-05-04,22.5,32.6,27.5,83,4.25714285714286,7.5,NA,1.0288888,0.9375,7.5,275.4,19.1,4.94495282461194,4.94495282461194,6.21724893790088e-15,111.564102042243
"Stasiun Meteorologi Rahadi Oesman","96615",2014-05-05,22.4,33,28.1,82,0.6,5.7,NA,1.0288888,0.7125,5.7,209.304,18.8,3.95910301673195,3.95910301673195,-4.44089209850063e-16,108.204999025511
"Stasiun Meteorologi Rahadi Oesman","96615",2014-05-06,25.1,33.8,28.3,83,0.3,7,NA,1.0288888,0.875,7,257.04,21.7,4.86083698849556,4.86083698849555,3.5527136788005e-15,103.644162037016
"Stasiun Meteorologi Rahadi Oesman","96615",2014-05-07,25.1,32.6,27.4,89,19.8,3.1,NA,1.0288888,0.3875,3.1,113.832,22.9,2.39726199607235,2.39726199607235,0,121.046900040943
"Stasiun Meteorologi Rahadi Oesman","96615",2014-05-08,23.4,32.6,27.7,80,3.075,7.5,NA,1.0288888,0.9375,7.5,275.4,19.4,4.95466620844002,4.95466620844001,3.5527136788005e-15,119.167233832503
"Stasiun Meteorologi Rahadi Oesman","96615",2014-05-09,23,32.6,28.2,84,3.8,5.9,NA,1.0288888,0.7375,5.9,216.648,19.8,4.00784056383949,4.0078405638395,-1.77635683940025e-15,118.959393268664
"Stasiun Meteorologi Rahadi Oesman","96615",2014-05-10,23,34,28.8,78,0,7.8,NA,1.0288888,0.975,7.8,286.416,18.6,5.2085143511792,5.2085143511792,-4.44089209850063e-15,113.750878917485
"Stasiun Meteorologi Rahadi Oesman","96615",2014-05-11,24.2,32.8,28.3,85,0.1,4.3,NA,0.5144444,0.5375,4.3,157.896,21.2,3.05709782666391,3.05709782666391,1.77635683940025e-15,110.793781090821
"Stasiun Meteorologi Rahadi Oesman","96615",2014-05-12,24.4,32.5,28.4,81,0,2.8,NA,1.0288888,0.35,2.8,102.816,20.6,2.33943757257222,2.33943757257222,0,108.454343518249
"Stasiun Meteorologi Rahadi Oesman","96615",2014-05-13,23.2,32.4,28.2,79,0,7.1,NA,1.0288888,0.8875,7.1,260.712,19,4.65839544837495,4.65839544837495,3.5527136788005e-15,103.795948069874
"Stasiun Meteorologi Rahadi Oesman","96615",2014-05-14,25.2,32.4,28.6,81,15.6,6.6,NA,1.0288888,0.825,6.6,242.352,21.4,4.45437994600392,4.45437994600392,0,114.94156812387
"Stasiun Meteorologi Rahadi Oesman","96615",2014-05-15,23.1,32.8,27.9,82,0,3.3,NA,1.0288888,0.4125,3.3,121.176,19.5,2.56747379582993,2.56747379582994,-6.21724893790088e-15,112.37409432804
"Stasiun Meteorologi Rahadi Oesman","96615",2014-05-16,23.5,33.6,29.2,78,0,7,NA,1.0288888,0.875,7,257.04,19.1,4.68681013167127,4.68681013167127,8.88178419700125e-16,107.687284196368
"Stasiun Meteorologi Rahadi Oesman","96615",2014-05-17,24.3,33.8,28.9,78,8.5,6.2,NA,1.5433332,0.775,6.2,227.664,19.9,4.39633156842868,4.39633156842868,0,111.79095262794
"Stasiun Meteorologi Rahadi Oesman","96615",2014-05-18,23.6,31.2,27.9,84,0.4,4.6,NA,1.5433332,0.575,4.6,168.912,20.4,3.2335345749895,3.2335345749895,3.10862446895044e-15,108.95741805295
"Stasiun Meteorologi Rahadi Oesman","96615",2014-05-19,23.8,33,26.8,85,65,3.2,NA,1.0288888,0.4,3.2,117.504,20.8,2.45810777799812,2.45810777799812,0,122
"Stasiun Meteorologi Rahadi Oesman","96615",2014-05-20,23.4,29.8,26.4,86,0.2,0.4,NA,0.5144444,0.05,0.4,14.688,20.6,0.761341273549305,0.761341273549303,2.66453525910038e-15,121.438658726451
"Stasiun Meteorologi Rahadi Oesman","96615",2014-05-21,22.8,32.4,27.5,85,0,6.7,NA,1.0288888,0.8375,6.7,246.024,19.8,4.30262374917074,4.30262374917073,3.5527136788005e-15,117.13603497728
"Stasiun Meteorologi Rahadi Oesman","96615",2014-05-22,24,34.2,28.8,79,0,7.7,NA,1.0288888,0.9625,7.7,282.744,19.8,5.07710947374619,5.07710947374619,-1.77635683940025e-15,112.058925503534
"Stasiun Meteorologi Rahadi Oesman","96615",2014-05-23,23.5,34.4,28.9,79,41.6,8,NA,1.5433332,1,8,293.76,19.3,5.29689127208572,5.29689127208572,0,122
"Stasiun Meteorologi Rahadi Oesman","96615",2014-05-24,23,31.4,27.3,86,0,2.1,NA,1.0288888,0.2625,2.1,77.112,20.2,1.77391368941407,1.77391368941407,-4.88498130835069e-15,120.226086310586
"Stasiun Meteorologi Rahadi Oesman","96615",2014-05-25,23.8,33,28.7,80,0,7.8,NA,1.0288888,0.975,7.8,286.416,19.8,4.98079830865241,4.98079830865241,2.66453525910038e-15,115.245288001934
"Stasiun Meteorologi Rahadi Oesman","96615",2014-05-26,25.6,33.5,28.6,83,11.9,6.8,NA,1.0288888,0.85,6.8,249.696,22.2,4.53919365312277,4.53919365312277,0,122
"Stasiun Meteorologi Rahadi Oesman","96615",2014-05-27,24.8,31.8,27.3,90,58,2.1,NA,1.0288888,0.2625,2.1,77.112,22.8,1.70520293079307,1.70520293079307,0,122
"Stasiun Meteorologi Rahadi Oesman","96615",2014-05-28,22.7,32.2,26.8,87,3.8,5.4,NA,1.0288888,0.675,5.4,198.288,20.1,3.51479976318963,3.51479976318963,0,122
"Stasiun Meteorologi Rahadi Oesman","96615",2014-05-29,23,32.8,28.9,80,0,8,NA,1.0288888,1,8,293.76,19,4.99066558810786,4.99066558810786,2.66453525910038e-15,117.009334411892
"Stasiun Meteorologi Rahadi Oesman","96615",2014-05-30,24,32,28.1,82,0,6.2,NA,1.0288888,0.775,6.2,227.664,20.4,4.01374572094417,4.01374572094417,-3.5527136788005e-15,112.995588690948
"Stasiun Meteorologi Rahadi Oesman","96615",2014-05-31,23.8,30,27.6,86,0.2,2.2,NA,0.5144444,0.275,2.2,80.784,21,1.70282740648305,1.70282740648305,-2.22044604925031e-15,111.492761284465
"Stasiun Meteorologi Rahadi Oesman","96615",2014-06-01,24.8,32.7,28.5,76,0,8,NA,1.0288888,1,8,280.8,20,5.06274997149036,5.06274997149036,-4.44089209850063e-15,106.430011312975
"Stasiun Meteorologi Rahadi Oesman","96615",2014-06-02,24,32.4,28.2,83,25.4,7.1,NA,1.0288888,0.8875,7.1,249.21,20.6,4.48843171156771,4.48843171156771,0,122
"Stasiun Meteorologi Rahadi Oesman","96615",2014-06-03,23,31.1,26.8,87,0,4.2,NA,1.0288888,0.525,4.2,147.42,20.4,2.809785091721,2.809785091721,6.21724893790088e-15,119.190214908279
"Stasiun Meteorologi Rahadi Oesman","96615",2014-06-04,23.6,33.7,28.5,82,0.4,6.1,NA,1.0288888,0.7625,6.1,214.11,20,4.02921695073035,4.02921695073035,-5.32907051820075e-15,115.560997957549
"Stasiun Meteorologi Rahadi Oesman","96615",2014-06-05,24.2,33.2,28.2,80,17.2,6,NA,1.0288888,0.75,6,210.6,20.2,3.97896480291055,3.97896480291055,0,122
"Stasiun Meteorologi Rahadi Oesman","96615",2014-06-06,23.4,32.4,27.4,86,0,3,NA,0.5144444,0.375,3,105.3,20.6,2.16066407694617,2.16066407694618,-1.33226762955019e-15,119.839335923054
"Stasiun Meteorologi Rahadi Oesman","96615",2014-06-07,24.6,33.2,28.2,84,12.9,7.5,NA,1.0288888,0.9375,7.5,263.25,21.4,4.76076479757953,4.76076479757953,0,122
"Stasiun Meteorologi Rahadi Oesman","96615",2014-06-08,23.8,33,28.9,82,4.98571428571429,8,NA,1.5433332,1,8,280.8,20.2,5.01164688914523,5.01164688914523,-5.32907051820075e-15,121.974067396569
"Stasiun Meteorologi Rahadi Oesman","96615",2014-06-09,25,33.9,29.6,81,15.2714285714286,7.7,NA,1.0288888,0.9625,7.7,270.27,21.2,4.95221173570888,4.95221173570888,0,122
"Stasiun Meteorologi Rahadi Oesman","96615",2014-06-10,25,32.3,28.4,84,4.4,4.9,NA,1.0288888,0.6125,4.9,171.99,21.8,3.30868557855185,3.30868557855185,0,122
"Stasiun Meteorologi Rahadi Oesman","96615",2014-06-11,24.8,32.2,27.6,85,12.8142857142857,5.4,NA,1.0288888,0.675,5.4,189.54,21.8,3.54714788805837,3.54714788805837,0,122
"Stasiun Meteorologi Rahadi Oesman","96615",2014-06-12,24.2,32.4,28.1,82,0,8,NA,1.0288888,1,8,280.8,20.6,4.92031259920206,4.92031259920206,-8.88178419700125e-16,117.079687400798
"Stasiun Meteorologi Rahadi Oesman","96615",2014-06-13,25.2,33.5,28.5,82,0,6.6,NA,1.5433332,0.825,6.6,231.66,21.6,4.37996717559953,4.37996717559953,1.77635683940025e-15,112.699720225198
"Stasiun Meteorologi Rahadi Oesman","96615",2014-06-14,24.6,33.2,28.6,82,72.4,7.3,NA,1.0288888,0.9125,7.3,256.23,21,4.63348411695504,4.63348411695504,0,122
"Stasiun Meteorologi Rahadi Oesman","96615",2014-06-15,22.6,28.8,25.8,89,0,6.95555555555556,NA,1.0288888,0.869444444444444,6.95555555555556,244.14,20.4,3.98265617846897,3.98265617846897,-3.99680288865056e-15,118.017343821531
"Stasiun Meteorologi Rahadi Oesman","96615",2014-06-16,23,32.2,28.5,81,0,8,NA,1.0288888,1,8,280.8,19.2,4.83012236725924,4.83012236725924,1.77635683940025e-15,113.187221454272
"Stasiun Meteorologi Rahadi Oesman","96615",2014-06-17,24.2,33.9,29.3,78,0,8,NA,1.5433332,1,8,280.8,19.8,5.13724229021299,5.137242290213,-6.21724893790088e-15,108.049979164059
"Stasiun Meteorologi Rahadi Oesman","96615",2014-06-18,25.6,33.4,29.2,83,0,8,NA,1.0288888,1,8,280.8,22.2,5.06661061670412,5.06661061670412,-4.44089209850063e-15,102.983368547355
"Stasiun Meteorologi Rahadi Oesman","96615",2014-06-19,26.4,33,28.7,81,0.0666666666666667,6.3,NA,1.5433332,0.7875,6.3,221.13,22.6,4.24994561790189,4.24994561790189,0,98.8000895961194
"Stasiun Meteorologi Rahadi Oesman","96615",2014-06-20,23.8,34,27.8,80,0.6,5,NA,1.0288888,0.625,5,175.5,19.8,3.4454174635879,3.44541746358789,5.32907051820075e-15,95.9546721325316
"Stasiun Meteorologi Rahadi Oesman","96615",2014-06-21,23.8,34.6,29.1,80,0,6.6,NA,1.0288888,0.825,6.6,231.66,19.8,4.33437568419917,4.33437568419917,-6.21724893790088e-15,91.6202964483324
"Stasiun Meteorologi Rahadi Oesman","96615",2014-06-22,23.8,33,28.6,82,0,7,NA,1.0288888,0.875,7,245.7,20.2,4.40921470729121,4.40921470729121,-5.32907051820075e-15,87.2110817410412
"Stasiun Meteorologi Rahadi Oesman","96615",2014-06-23,24.2,33.1,28.7,83,0,7.3,NA,1.0288888,0.9125,7.3,256.23,20.8,4.58757467561521,4.58757467561522,-5.32907051820075e-15,82.623507065426
"Stasiun Meteorologi Rahadi Oesman","96615",2014-06-24,25.2,33,28.9,83,0,7.4,NA,1.5433332,0.925,7.4,259.74,21.8,4.72635367227677,4.67509249652878,0.0512611757479915,77.9484145688972
"Stasiun Meteorologi Rahadi Oesman","96615",2014-06-25,25.2,34.2,29.8,73,0,7.8,NA,1.5433332,0.975,7.8,273.78,19.8,5.17771947010493,5.10518043565246,0.0725390344524746,72.8432341332447
"Stasiun Meteorologi Rahadi Oesman","96615",2014-06-26,24.4,32.6,28.3,80,17.2,7.3,NA,1.0288888,0.9125,7.3,256.23,20.4,4.57548791594473,4.57548791594473,0,85.4677462173
"Stasiun Meteorologi Rahadi Oesman","96615",2014-06-27,22.2,31.2,26.8,84,3.8,5.4,NA,0.5144444,0.675,5.4,189.54,19,3.34016421944425,3.34016421944425,0,85.9275819978557
"Stasiun Meteorologi Rahadi Oesman","96615",2014-06-28,23,29.3,26.6,88,39.2,0.8,NA,1.0288888,0.1,0.8,28.08,20.6,1.02070143961372,1.02070143961372,0,122
"Stasiun Meteorologi Rahadi Oesman","96615",2014-06-29,22.8,32.4,27.9,82,0,7,NA,1.5433332,0.875,7,245.7,19.2,4.37912971368656,4.37912971368657,-1.77635683940025e-15,117.620870286313
"Stasiun Meteorologi Rahadi Oesman","96615",2014-06-30,23.4,33.8,28.3,79,0,7.8,NA,1.0288888,0.975,7.8,273.78,19.2,4.8985121460529,4.89851214605289,4.44089209850063e-15,112.722358140261
"Stasiun Meteorologi Rahadi Oesman","96615",2014-07-01,24.6,32.2,28,80,0,6.2,NA,1.5433332,0.775,6.2,219.9636,20.6,4.08939424425646,4.08939424425647,-4.44089209850063e-15,108.632963896004
"Stasiun Meteorologi Rahadi Oesman","96615",2014-07-02,23.8,33.8,29.1,77,0,7.8,NA,1.0288888,0.975,7.8,276.7284,19.2,4.93084645263184,4.93084645263184,-1.77635683940025e-15,103.702117443372
"Stasiun Meteorologi Rahadi Oesman","96615",2014-07-03,24.4,32,28.7,80,0,7,NA,1.0288888,0.875,7,248.346,20.4,4.39261774972982,4.39261774972982,1.77635683940025e-15,99.3094996936424
"Stasiun Meteorologi Rahadi Oesman","96615",2014-07-04,24.6,33.1,28.8,80,0,8,NA,1.5433332,1,8,283.824,20.6,5.07753382862468,5.07753382862468,-2.66453525910038e-15,94.2319658650177
"Stasiun Meteorologi Rahadi Oesman","96615",2014-07-05,24.4,33.7,28.8,76,0,8,NA,2.0577776,1,8,283.824,19.6,5.28003189069042,5.28003189069042,-4.44089209850063e-15,88.9519339743273
"Stasiun Meteorologi Rahadi Oesman","96615",2014-07-06,24.2,33.6,28.7,79,0,7.6,NA,1.5433332,0.95,7.6,269.6328,20,4.91982311973504,4.91982311973504,-4.44089209850063e-15,84.0321108545923
"Stasiun Meteorologi Rahadi Oesman","96615",2014-07-07,24.8,32,28.5,79,0,8,NA,2.0577776,1,8,283.824,20.6,5.08445097729522,5.03339922493356,0.0510517523616594,78.9987116296587
"Stasiun Meteorologi Rahadi Oesman","96615",2014-07-08,24,32.2,28.1,77,0,7,NA,2.0577776,0.875,7,248.346,19.4,4.63398511252919,4.57269189055833,0.0612932219708595,74.4260197391004
"Stasiun Meteorologi Rahadi Oesman","96615",2014-07-09,23,32.8,27.6,78,0,7.4,NA,2.0577776,0.925,7.4,262.5372,18.6,4.80404791888966,4.7224270845188,0.0816208343708631,69.7035926545816
"Stasiun Meteorologi Rahadi Oesman","96615",2014-07-10,23.2,32.8,28.1,78,5.3,4.6,NA,1.0288888,0.575,4.6,163.1988,18.8,3.21947652105865,3.21947652105865,0,71.7841161335229
"Stasiun Meteorologi Rahadi Oesman","96615",2014-07-11,24.2,32.3,28.1,82,4.15555555555556,5.6,NA,1.0288888,0.7,5.6,198.6768,20.6,3.69670196424283,3.69670196424283,0,72.2429697248357
"Stasiun Meteorologi Rahadi Oesman","96615",2014-07-12,22.4,32.2,27,82,32.1,4.4,NA,1.0288888,0.55,4.4,156.1032,18.8,3.01884608404472,3.01884608404472,0,101.324123640791
"Stasiun Meteorologi Rahadi Oesman","96615",2014-07-13,23,31.8,27.1,80,0,7.6,NA,1.5433332,0.95,7.6,269.6328,19,4.72739611891438,4.72739611891437,5.32907051820075e-15,96.5967275218766
"Stasiun Meteorologi Rahadi Oesman","96615",2014-07-14,23,30,27.3,82,0,1.7,NA,1.0288888,0.2125,1.7,60.3126,19.4,1.61848588699842,1.61848588699841,3.99680288865056e-15,94.9782416348782
"Stasiun Meteorologi Rahadi Oesman","96615",2014-07-15,24,32.3,28,80,0,6.8,NA,1.5433332,0.85,6.8,241.2504,20,4.43265611712305,4.43265611712306,-6.21724893790088e-15,90.5455855177551
"Stasiun Meteorologi Rahadi Oesman","96615",2014-07-16,24.2,32.8,28.5,78,0,8,NA,1.5433332,1,8,283.824,19.8,5.129051695773,5.129051695773,-4.44089209850063e-15,85.4165338219821
"Stasiun Meteorologi Rahadi Oesman","96615",2014-07-17,23.8,33,28.3,77,0,8,NA,1.5433332,1,8,283.824,19.2,5.14692086343361,5.14692086343361,0,80.2696129585485
"Stasiun Meteorologi Rahadi Oesman","96615",2014-07-18,23.2,32.2,27.6,82,0,8,NA,1.5433332,1,8,283.824,19.6,4.98122308119459,4.919765914528,0.061457166666588,75.3498470440205
"Stasiun Meteorologi Rahadi Oesman","96615",2014-07-19,24,32.8,28.1,78,0,7.9,NA,1.5433332,0.9875,7.9,280.2762,19.6,5.09255062352431,5.01029587240522,0.0822547511190885,70.3395511716153
"Stasiun Meteorologi Rahadi Oesman","96615",2014-07-20,23.2,32.2,28,82,0,7,NA,1.0288888,0.875,7,248.346,19.6,4.44005784255769,4.34570475654186,0.0943530860158273,65.9938464150734
"Stasiun Meteorologi Rahadi Oesman","96615",2014-07-21,23.8,32.4,28.2,83,0,8,NA,1.5433332,1,8,283.824,20.4,5.04528926257596,4.90927269349105,0.13601656908491,61.0845737215824
"Stasiun Meteorologi Rahadi Oesman","96615",2014-07-22,24,32.6,28.4,80,0,7.9,NA,2.0577776,0.9875,7.9,280.2762,20,5.12929626132244,4.9483693780456,0.180926883276842,56.1362043435368
"Stasiun Meteorologi Rahadi Oesman","96615",2014-07-23,23.2,32,27.7,78,0,8,NA,1.5433332,1,8,283.824,18.8,5.06393265495698,4.82972423307475,0.234208421882227,51.306480110462
"Stasiun Meteorologi Rahadi Oesman","96615",2014-07-24,23,33.4,28.1,76,0,8,NA,2.0577776,1,8,283.824,18.2,5.31267867952491,4.99258574054032,0.320092938984592,46.3138943699217
"Stasiun Meteorologi Rahadi Oesman","96615",2014-07-25,23.8,34.1,28.3,77,0,8,NA,1.5433332,1,8,283.824,19.2,5.32573736835981,4.90397969045738,0.421757677902436,41.4099146794643
"Stasiun Meteorologi Rahadi Oesman","96615",2014-07-26,23.1,32.6,27.9,78,0,8,NA,1.5433332,1,8,283.824,18.7,5.14368208495875,4.61087366652646,0.532808418432287,36.7990410129379
"Stasiun Meteorologi Rahadi Oesman","96615",2014-07-27,23.6,32.8,27.8,80,0,8,NA,2.0577776,1,8,283.824,19.6,5.22457098117346,4.52795823643702,0.696612744736439,32.2710827765008
"Stasiun Meteorologi Rahadi Oesman","96615",2014-07-28,23.6,33.1,28.5,78,0,8,NA,2.0577776,1,8,283.824,19.2,5.31069155879026,4.40336420682942,0.907327351960836,27.8677185696714
"Stasiun Meteorologi Rahadi Oesman","96615",2014-07-29,23.4,33.1,28.3,75,0,7.8,NA,2.0577776,0.975,7.8,276.7284,18.4,5.28003211307319,4.13198725045416,1.14804486261903,23.7357313192173
"Stasiun Meteorologi Rahadi Oesman","96615",2014-07-30,23.4,32.6,27.9,80,0,6.8,NA,2.0577776,0.85,6.8,241.2504,19.4,4.61844727181372,3.35930595639932,1.25914131541439,20.3764253628179
"Stasiun Meteorologi Rahadi Oesman","96615",2014-07-31,23.8,30,27.8,80,0,8,NA,1.5433332,1,8,283.824,19.8,4.97765455895254,3.34653600409876,1.63111855485378,17.0298893587192
"Stasiun Meteorologi Rahadi Oesman","96615",2014-08-01,23.2,31.6,27.5,82,0,8,NA,1.5433332,1,8,298.512,19.6,5.06684358397711,3.07260598889698,1.99423759508013,13.9572833698222
"Stasiun Meteorologi Rahadi Oesman","96615",2014-08-02,23,32.3,27.5,82,0,6,NA,1.5433332,0.75,6,223.884,19.4,4.08170738249759,2.18086544978501,1.90084193271258,11.7764179200372
"Stasiun Meteorologi Rahadi Oesman","96615",2014-08-03,23.4,33.6,27.9,80,0,8,NA,2.0577776,1,8,298.512,19.4,5.36808993174773,2.55111100617799,2.81697892556974,9.22530691385919
"Stasiun Meteorologi Rahadi Oesman","96615",2014-08-04,24,32.8,27.7,80,0,5.4,NA,2.0577776,0.675,5.4,201.4956,20,3.98398581277248,1.57992475082183,2.40406106195065,7.64538216303736
"Stasiun Meteorologi Rahadi Oesman","96615",2014-08-05,24.8,34.4,28.6,78,5,8,NA,2.0577776,1,8,298.512,20.4,5.59813156584885,5.20458683624126,0.393544729607596,7.4407953267961
"Stasiun Meteorologi Rahadi Oesman","96615",2014-08-06,24.6,33.2,28.2,80,0,7.8,NA,1.5433332,0.975,7.8,291.0492,20.6,5.2710484546677,1.7638580889884,3.5071903656793,5.6769372378077
"Stasiun Meteorologi Rahadi Oesman","96615",2014-08-07,23.8,32.2,27.7,81,0,7.5,NA,2.0577776,0.9375,7.5,279.855,20,5.01745045236044,1.34049036800577,3.67696008435466,4.33644686980193
"Stasiun Meteorologi Rahadi Oesman","96615",2014-08-08,23.2,33.2,26.8,83,52.7,3.4,NA,1.0288888,0.425,3.4,126.8676,19.8,2.65802367886367,2.65802367886367,0,54.3784231909383
"Stasiun Meteorologi Rahadi Oesman","96615",2014-08-09,22,31.3,25.8,86,5.6,5.5,NA,1.5433332,0.6875,5.5,205.227,19.2,3.69101635392077,3.69101635392077,0,56.2874068370175
"Stasiun Meteorologi Rahadi Oesman","96615",2014-08-10,22.5,33.1,26.5,84,7.7,7.8,NA,1.5433332,0.975,7.8,291.0492,19.3,5.1383901913918,5.1383901913918,0,58.8490166456257
"Stasiun Meteorologi Rahadi Oesman","96615",2014-08-11,22.5,32.4,27.1,84,11.5,6.5,NA,1.0288888,0.8125,6.5,242.541,19.3,4.34857639961228,4.34857639961228,0,66.0004402460134
"Stasiun Meteorologi Rahadi Oesman","96615",2014-08-12,24.2,32.6,26.6,85,9.2,5.4,NA,1.5433332,0.675,5.4,201.4956,21.2,3.84496980173235,3.84496980173235,0,71.3554704442811
"Stasiun Meteorologi Rahadi Oesman","96615",2014-08-13,22.8,32.6,27,84,24.4,5.9,NA,1.5433332,0.7375,5.9,220.1526,19.6,4.09806113027712,4.09806113027712,0,91.657409314004
"Stasiun Meteorologi Rahadi Oesman","96615",2014-08-14,22.8,33,27.5,78,0,5.2,NA,2.0577776,0.65,5.2,194.0328,18.4,3.98773224951773,3.98773224951773,0,87.6696770644862
"Stasiun Meteorologi Rahadi Oesman","96615",2014-08-15,22.4,32.6,27.1,79,0,5.1,NA,2.0577776,0.6375,5.1,190.3014,18.2,3.87151493875708,3.87151493875707,5.32907051820075e-15,83.7981621257291
"Stasiun Meteorologi Rahadi Oesman","96615",2014-08-16,22.6,32.2,26.9,82,0,7.5,NA,2.0577776,0.9375,7.5,279.855,19,5.02672425179163,4.97560143054353,0.0511228212480921,78.8225606951856
"Stasiun Meteorologi Rahadi Oesman","96615",2014-08-17,23,32,27.2,76,0,6.6,NA,1.5433332,0.825,6.6,246.2724,18.2,4.62876074137605,4.56694325895934,0.061817482416707,74.2556174362263
"Stasiun Meteorologi Rahadi Oesman","96615",2014-08-18,23.4,33,27.7,76,0,7.4,NA,1.5433332,0.925,7.4,276.1236,18.6,5.16827444073437,5.07964228112952,0.0886321596048436,69.1759751550968
"Stasiun Meteorologi Rahadi Oesman","96615",2014-08-19,22.3,32.6,27.6,81,0,4.9,NA,1.5433332,0.6125,4.9,182.8386,18.5,3.64618698551862,3.56360685580671,0.0825801297119129,65.61236829929
"Stasiun Meteorologi Rahadi Oesman","96615",2014-08-20,23.2,28.9,25.6,88,0,6.83333333333333,NA,1.5433332,0.854166666666667,6.83333333333333,254.979,20.8,4.34545715247407,4.22583474492133,0.119622407552737,61.3865335543687
"Stasiun Meteorologi Rahadi Oesman","96615",2014-08-21,22.2,32.2,26.6,85,17.5,7.1,NA,1.5433332,0.8875,7.1,264.9294,19.2,4.76333217465782,4.76333217465782,0,74.1232013797109
"Stasiun Meteorologi Rahadi Oesman","96615",2014-08-22,22.4,32.5,26.6,84,1.8,5.4,NA,1.0288888,0.675,5.4,201.4956,19.2,3.82814146384073,3.79310721720249,0.035034246638237,72.1300941625084
"Stasiun Meteorologi Rahadi Oesman","96615",2014-08-23,24,34.2,28.8,77,0,7.4,NA,2.0577776,0.925,7.4,276.1236,19.4,5.43556985664036,5.33084867839258,0.104721178247773,66.7992454841158
"Stasiun Meteorologi Rahadi Oesman","96615",2014-08-24,24,32.8,28.2,75,0,7.4,NA,2.0577776,0.925,7.4,276.1236,19,5.36476593558496,5.22637596572851,0.138389969856448,61.5728695183873
"Stasiun Meteorologi Rahadi Oesman","96615",2014-08-25,22.7,33.4,28.3,74,0,7.8,NA,1.5433332,0.975,7.8,291.0492,17.5,5.49476786501967,5.30606291821285,0.188704946806823,56.2668066001744
"Stasiun Meteorologi Rahadi Oesman","96615",2014-08-26,23.4,31.5,27,83,0,7.6,NA,1.5433332,0.95,7.6,283.5864,20,5.1269840690777,4.89154913155594,0.235434937521759,51.3752574686185
"Stasiun Meteorologi Rahadi Oesman","96615",2014-08-27,22.8,33.2,27.6,77,0,6.5,NA,2.0577776,0.8125,6.5,242.541,18.2,4.83259529651071,4.54252217623903,0.290073120271687,46.8327352923795
"Stasiun Meteorologi Rahadi Oesman","96615",2014-08-28,23,33.4,27.8,78,0,7.1,NA,1.5433332,0.8875,7.1,264.9294,18.6,5.09266923378506,4.70066478650945,0.392004447275607,42.13207050587
"Stasiun Meteorologi Rahadi Oesman","96615",2014-08-29,23.6,30.6,25.4,89,3.7,2.4,NA,1.0288888,0.3,2.4,89.5536,21.4,1.99492681981112,1.99492681981112,0,43.8371436860589
"Stasiun Meteorologi Rahadi Oesman","96615",2014-08-30,22.2,31.6,26.7,81,0,3.4,NA,1.0288888,0.425,3.4,126.8676,18.4,2.73023656618442,2.48262029321486,0.247616272969561,41.3545233928441
