"station","stationID","date","T_min","T_max","T_avg","humidity","precip","sunshine","flag","wind_speed_ms","psun","sunshine_norm","radiation","dewpoint","ET0","aet50","deficit50","soil50","aet80","deficit80","aet100","deficit100","soil100","aet122","deficit122","soil122"
"Stasiun Meteorologi Rahadi Oesman","96615",2012-12-04,23.4,26.5,25.2,93,71.2,0,NA,1.0288888,0,0,0,22,0.518268543620373,0.518268543620373,0,50,0.518268543620373,0,0.518268543620373,0,100,0.518268543620373,0,122
"Stasiun Meteorologi Rahadi Oesman","96615",2012-12-05,23,28.3,25.3,94,54.2,0.5,NA,1.0288888,0.0625,0.5,19.764,21.8,0.766799335812177,0.766799335812177,0,50,0.766799335812177,0,0.766799335812177,0,100,0.766799335812177,0,122
"Stasiun Meteorologi Rahadi Oesman","96615",2012-12-06,22.5,31.6,26.6,84,0,5.4,NA,1.5433332,0.675,5.4,213.4512,19.3,3.9010614809329,3.9010614809329,-3.10862446895044e-15,46.0989385190671,3.9010614809329,3.99680288865056e-15,3.9010614809329,3.99680288865056e-15,96.0989385190671,3.9010614809329,3.99680288865056e-15,118.098938519067
"Stasiun Meteorologi Rahadi Oesman","96615",2012-12-07,23.2,31.8,27.5,87,23.5,3.7,NA,0.5144444,0.4625,3.7,146.2536,20.6,2.79392522645411,2.79392522645411,0,50,2.79392522645411,0,2.79392522645411,0,100,2.79392522645411,0,122
"Stasiun Meteorologi Rahadi Oesman","96615",2012-12-08,25.4,31,27.1,83,0,3.3,NA,1.0288888,0.4125,3.3,130.4424,22,2.69641108817092,2.69641108817092,1.33226762955019e-15,47.3035889118291,2.69641108817092,1.33226762955019e-15,2.69641108817092,1.33226762955019e-15,97.3035889118291,2.69641108817092,1.33226762955019e-15,119.303588911829
"Stasiun Meteorologi Rahadi Oesman","96615",2012-12-09,23.8,31.8,27.3,83,12.9875,6.6,NA,1.0288888,0.825,6.6,260.8848,20.4,4.63291746491557,4.63291746491557,0,50,4.63291746491557,0,4.63291746491557,0,100,4.63291746491557,0,122
"Stasiun Meteorologi Rahadi Oesman","96615",2012-12-10,24.3,31.2,27.7,84,4.3,5.2,NA,1.5433332,0.65,5.2,205.5456,21.1,3.82710921613021,3.82710921613021,0,50,3.82710921613021,0,3.82710921613021,0,100,3.82710921613021,0,122
"Stasiun Meteorologi Rahadi Oesman","96615",2012-12-11,23.6,31.4,27.4,86,7.15,6.3,NA,1.0288888,0.7875,6.3,249.0264,20.8,4.3894961092725,4.3894961092725,0,50,4.3894961092725,0,4.3894961092725,0,100,4.3894961092725,0,122
"Stasiun Meteorologi Rahadi Oesman","96615",2012-12-12,24.4,29.8,27.4,83,14.7,4.3,NA,1.5433332,0.5375,4.3,169.9704,21,3.27543842531123,3.27543842531123,0,50,3.27543842531123,0,3.27543842531123,0,100,3.27543842531123,0,122
"Stasiun Meteorologi Rahadi Oesman","96615",2012-12-13,25.4,30.6,27.3,86,5.2,3.5,NA,1.0288888,0.4375,3.5,138.348,22.6,2.74673967885435,2.74673967885435,0,50,2.74673967885435,0,2.74673967885435,0,100,2.74673967885435,0,122
"Stasiun Meteorologi Rahadi Oesman","96615",2012-12-14,23.4,31.5,27.2,85,2,6,NA,1.0288888,0.75,6,237.168,20.4,4.21825619892169,4.21825619892169,0,47.7817438010783,4.21825619892169,0,4.21825619892169,0,97.7817438010783,4.21825619892169,0,119.781743801078
"Stasiun Meteorologi Rahadi Oesman","96615",2012-12-15,24.2,31.8,27,88,7.3,5.1,NA,1.0288888,0.6375,5.1,201.5928,21.8,3.69528027788918,3.69528027788918,0,50,3.69528027788918,0,3.69528027788918,0,100,3.69528027788918,0,122
"Stasiun Meteorologi Rahadi Oesman","96615",2012-12-16,23.4,32,27.4,86,0.2,7.8,NA,1.5433332,0.975,7.8,308.3184,20.6,5.29750815390075,5.29750815390075,2.66453525910038e-15,44.9024918460993,5.29750815390075,2.66453525910038e-15,5.29750815390075,2.66453525910038e-15,94.9024918460993,5.29750815390075,2.66453525910038e-15,116.902491846099
"Stasiun Meteorologi Rahadi Oesman","96615",2012-12-17,24.4,29.6,26.8,82,78.1,2.5,NA,1.0288888,0.3125,2.5,98.82,20.8,2.19215331485588,2.19215331485588,0,50,2.19215331485588,0,2.19215331485588,0,100,2.19215331485588,0,122
"Stasiun Meteorologi Rahadi Oesman","96615",2012-12-18,23.5,31.2,27,82,18.3888888888889,5,NA,1.0288888,0.625,5,197.64,19.9,3.65544872845267,3.65544872845267,0,50,3.65544872845267,0,3.65544872845267,0,100,3.65544872845267,0,122
"Stasiun Meteorologi Rahadi Oesman","96615",2012-12-19,24.4,31.5,27.6,84,3.5,7,NA,1.5433332,0.875,7,276.696,21.2,4.88021614931105,4.88021614931105,0,48.6197838506889,4.88021614931105,0,4.88021614931105,0,98.6197838506889,4.88021614931105,0,120.619783850689
"Stasiun Meteorologi Rahadi Oesman","96615",2012-12-20,23.4,31.2,26.7,87,13.4,5.1,NA,1.0288888,0.6375,5.1,201.5928,20.8,3.64718540734499,3.64718540734499,0,50,3.64718540734499,0,3.64718540734499,0,100,3.64718540734499,0,122
"Stasiun Meteorologi Rahadi Oesman","96615",2012-12-21,23.9,31.8,27.6,86,55.1,6.7,NA,1.5433332,0.8375,6.7,264.8376,21.1,4.67104631858696,4.67104631858696,0,50,4.67104631858696,0,4.67104631858696,0,100,4.67104631858696,0,122
"Stasiun Meteorologi Rahadi Oesman","96615",2012-12-22,23.8,29,26.7,86,2,2.4,NA,0.5144444,0.3,2.4,94.8672,21,1.95466730204365,1.95466730204365,0,50,1.95466730204365,0,1.95466730204365,0,100,1.95466730204365,0,122
"Stasiun Meteorologi Rahadi Oesman","96615",2012-12-23,25.2,31,26.7,88,3.9,3.1,NA,1.0288888,0.3875,3.1,122.5368,22.8,2.47925275007469,2.47925275007469,0,50,2.47925275007469,0,2.47925275007469,0,100,2.47925275007469,0,122
"Stasiun Meteorologi Rahadi Oesman","96615",2012-12-24,23.4,31.4,26.6,88,34.1,5.1,NA,1.5433332,0.6375,5.1,201.5928,21,3.6579579100581,3.6579579100581,0,50,3.6579579100581,0,3.6579579100581,0,100,3.6579579100581,0,122
"Stasiun Meteorologi Rahadi Oesman","96615",2012-12-25,24,30.3,26.8,90,20.5,1.6,NA,1.5433332,0.2,1.6,63.2448,22,1.5643747606943,1.5643747606943,0,50,1.5643747606943,0,1.5643747606943,0,100,1.5643747606943,0,122
"Stasiun Meteorologi Rahadi Oesman","96615",2012-12-26,24.2,28.1,25.8,94,20.8,0,NA,1.0288888,0,0,0,23,0.474505092368737,0.474505092368737,0,50,0.474505092368737,0,0.474505092368737,0,100,0.474505092368737,0,122
"Stasiun Meteorologi Rahadi Oesman","96615",2012-12-27,23.3,31,27,86,17.2,5.8,NA,1.0288888,0.725,5.8,229.2624,20.5,4.06176908454039,4.06176908454039,0,50,4.06176908454039,0,4.06176908454039,0,100,4.06176908454039,0,122
"Stasiun Meteorologi Rahadi Oesman","96615",2012-12-28,23.4,32.6,28.2,85,0,7.9,NA,1.0288888,0.9875,7.9,312.2712,20.4,5.45031712942019,5.45031712942018,2.66453525910038e-15,44.5496828705798,5.45031712942018,2.66453525910038e-15,5.45031712942018,2.66453525910038e-15,94.5496828705798,5.45031712942018,2.66453525910038e-15,116.54968287058
"Stasiun Meteorologi Rahadi Oesman","96615",2012-12-29,24.8,30.8,27.7,90,18.7,2.2,NA,1.0288888,0.275,2.2,86.9616,22.8,1.88649764459294,1.88649764459294,0,50,1.88649764459294,0,1.88649764459294,0,100,1.88649764459294,0,122
"Stasiun Meteorologi Rahadi Oesman","96615",2012-12-30,23.6,31.7,27.8,84,8.8,7.4,NA,1.5433332,0.925,7.4,292.5072,20.4,5.0997884621908,5.0997884621908,0,50,5.0997884621908,0,5.0997884621908,0,100,5.0997884621908,0,122
"Stasiun Meteorologi Rahadi Oesman","96615",2012-12-31,24.4,30.2,26.9,88,2.3,3.5,NA,1.5433332,0.4375,3.5,138.348,22,2.72186830365655,2.72186830365655,2.66453525910038e-15,49.5781316963434,2.72186830365655,2.66453525910038e-15,2.72186830365655,2.66453525910038e-15,99.5781316963434,2.72186830365655,2.66453525910038e-15,121.578131696343
"Stasiun Meteorologi Rahadi Oesman","96615",2013-01-01,24.4,30,27.1,87,13.3,1.7,NA,1.0288888,0.2125,1.7,68.41089,21.8,1.63884513273823,1.63884513273823,0,50,1.63884513273823,0,1.63884513273823,0,100,1.63884513273823,0,122
"Stasiun Meteorologi Rahadi Oesman","96615",2013-01-02,24.1,30.5,25.3,92,17.4,3.7,NA,1.5433332,0.4625,3.7,148.89429,22.5,2.73504300449174,2.73504300449174,0,50,2.73504300449174,0,2.73504300449174,0,100,2.73504300449174,0,122
"Stasiun Meteorologi Rahadi Oesman","96615",2013-01-03,23.9,31.8,27.3,89,33.1,5.7,NA,1.5433332,0.7125,5.7,229.37769,21.7,4.04595079690485,4.04595079690485,0,50,4.04595079690485,0,4.04595079690485,0,100,4.04595079690485,0,122
"Stasiun Meteorologi Rahadi Oesman","96615",2013-01-04,23.7,29.7,26.3,90,20.9,0.4,NA,1.5433332,0.05,0.4,16.09668,21.7,0.878565884569245,0.878565884569245,0,50,0.878565884569245,0,0.878565884569245,0,100,0.878565884569245,0,122
"Stasiun Meteorologi Rahadi Oesman","96615",2013-01-05,23.9,30,27.6,86,3,0.6,NA,1.5433332,0.075,0.6,24.14502,21.1,1.13071120221814,1.13071120221814,0,50,1.13071120221814,0,1.13071120221814,0,100,1.13071120221814,0,122
"Stasiun Meteorologi Rahadi Oesman","96615",2013-01-06,24.6,31.5,28,84,12.7666666666667,7,NA,1.0288888,0.875,7,281.6919,21.4,4.9084620162122,4.9084620162122,0,50,4.9084620162122,0,4.9084620162122,0,100,4.9084620162122,0,122
"Stasiun Meteorologi Rahadi Oesman","96615",2013-01-07,25.4,31.6,28.2,84,0.4,3.5,NA,1.0288888,0.4375,3.5,140.84595,22.2,2.83389994583996,2.83389994583996,3.10862446895044e-15,47.56610005416,2.83389994583997,-3.99680288865056e-15,2.83389994583997,-3.99680288865056e-15,97.56610005416,2.83389994583997,-3.99680288865056e-15,119.56610005416
"Stasiun Meteorologi Rahadi Oesman","96615",2013-01-08,26.3,31.8,29.3,79,0,4.1,NA,2.0577776,0.5125,4.1,164.99097,22.1,3.55547353038655,3.55547353038655,-2.66453525910038e-15,44.0106265237735,3.55547353038655,-2.66453525910038e-15,3.55547353038655,-2.66453525910038e-15,94.0106265237735,3.55547353038655,-2.66453525910038e-15,116.010626523773
"Stasiun Meteorologi Rahadi Oesman","96615",2013-01-09,27.3,31.2,29.1,77,39.4,2.6,NA,2.0577776,0.325,2.6,104.62842,22.7,2.78987343044069,2.78987343044069,0,50,2.78987343044069,0,2.78987343044069,0,100,2.78987343044069,0,122
"Stasiun Meteorologi Rahadi Oesman","96615",2013-01-10,23,31.5,27.6,83,0.2,4.9,NA,2.0577776,0.6125,4.9,197.18433,19.6,3.73815609443412,3.73815609443412,-1.33226762955019e-15,46.4618439055659,3.73815609443411,5.77315972805081e-15,3.73815609443411,5.77315972805081e-15,96.4618439055659,3.73815609443411,5.77315972805081e-15,118.461843905566
"Stasiun Meteorologi Rahadi Oesman","96615",2013-01-11,25,31.9,28.6,82,0.5,4.2,NA,1.5433332,0.525,4.2,169.01514,21.4,3.39010767917187,3.39010767917187,8.88178419700125e-16,43.571736226394,3.39010767917188,-6.21724893790088e-15,3.39010767917188,-6.21724893790088e-15,93.571736226394,3.39010767917188,-6.21724893790088e-15,115.571736226394
"Stasiun Meteorologi Rahadi Oesman","96615",2013-01-12,26.4,31.5,28.8,76,0,6.3,NA,1.5433332,0.7875,6.3,253.52271,21.6,4.77904241687666,4.77904241687666,2.66453525910038e-15,38.7926938095174,4.77904241687666,-4.44089209850063e-15,4.77904241687666,-4.44089209850063e-15,88.7926938095173,4.77904241687666,-4.44089209850063e-15,110.792693809517
"Stasiun Meteorologi Rahadi Oesman","96615",2013-01-13,26.3,31.8,29.1,77,0,6.3,NA,1.5433332,0.7875,6.3,253.52271,21.7,4.78037853276079,4.78037853276079,1.77635683940025e-15,34.0123152767566,4.78037853276079,1.77635683940025e-15,4.78037853276079,1.77635683940025e-15,84.0123152767566,4.78037853276079,1.77635683940025e-15,106.012315276757
"Stasiun Meteorologi Rahadi Oesman","96615",2013-01-14,26.2,30.9,28.5,80,0,2.1,NA,1.5433332,0.2625,2.1,84.50757,22.2,2.22362176787218,2.19998396489552,0.0236378029766655,31.812331311861,2.22362176787218,0,2.22362176787219,-7.105427357601e-15,81.7886935088844,2.22362176787219,-7.105427357601e-15,103.788693508884
"Stasiun Meteorologi Rahadi Oesman","96615",2013-01-15,25.9,32.2,28.7,76,0,6.8,NA,1.5433332,0.85,6.8,273.64356,21.1,5.1054856856524,5.03266912564122,0.0728165600111881,26.7796621862198,5.1054856856524,8.88178419700125e-16,5.10548568565241,-6.21724893790088e-15,76.683207823232,5.10548568565241,-6.21724893790088e-15,98.683207823232
"Stasiun Meteorologi Rahadi Oesman","96615",2013-01-16,26.6,32.7,29,74,0,6.9,NA,1.5433332,0.8625,6.9,277.66773,21.4,5.2793062576665,5.13181231483384,0.14749394283266,21.647849871386,5.27930625766651,-8.88178419700125e-16,5.27930625766651,-8.88178419700125e-16,71.4039015655654,5.27930625766651,-8.88178419700125e-16,93.4039015655654
"Stasiun Meteorologi Rahadi Oesman","96615",2013-01-17,25.3,32.8,28.7,79,0,8,NA,1.5433332,1,8,321.9336,21.1,5.79262453289001,5.47138469192743,0.321239840962579,16.1764651794586,5.71341354902734,0.0792109838626613,5.79262453289,2.66453525910038e-15,65.6112770326754,5.79262453289,2.66453525910038e-15,87.6112770326754
"Stasiun Meteorologi Rahadi Oesman","96615",2013-01-18,25.8,31.8,28.8,77,0,4.4,NA,1.0288888,0.55,4.4,177.06348,21.2,3.53483625832153,3.1276598573573,0.407176400964231,13.0488053221013,3.45694867810739,0.0778875802141377,3.49068643384879,0.0441498244727461,62.1205905988267,3.53483625832153,-8.88178419700125e-16,84.0764407743539
"Stasiun Meteorologi Rahadi Oesman","96615",2013-01-19,25.4,31.4,28.2,82,23.9,6.2,NA,1.5433332,0.775,6.2,249.49854,21.8,4.57855870766494,4.57855870766494,0,32.3702466144363,4.57855870766494,0,4.57855870766494,0,81.4420318911617,4.57855870766494,0,103.397882066689
"Stasiun Meteorologi Rahadi Oesman","96615",2013-01-20,24.9,31.2,28.1,84,0,6.7,NA,1.0288888,0.8375,6.7,269.61939,21.7,4.78026848391878,4.71698736252752,0.0632811213912632,27.6532592519088,4.78026848391878,0,4.78026848391877,7.105427357601e-15,76.6617634072429,4.78026848391877,7.105427357601e-15,98.6176135827702
"Stasiun Meteorologi Rahadi Oesman","96615",2013-01-21,24.5,31.4,27.4,86,2.8,4.2,NA,1.0288888,0.525,4.2,169.01514,21.7,3.23148931595993,3.22076227963487,0.0107270363250582,27.2324969722739,3.23148931595993,-3.10862446895044e-15,3.23148931595992,3.99680288865056e-15,76.230274091283,3.23148931595992,3.99680288865056e-15,98.1861242668103
"Stasiun Meteorologi Rahadi Oesman","96615",2013-01-22,24,32.8,27.9,84,4.5,6.7,NA,1.5433332,0.8375,6.7,269.61939,20.8,4.88980187407643,4.87955085626474,0.0102510178116875,26.8529461160092,4.88980187407643,-2.66453525910038e-15,4.88980187407643,4.44089209850063e-15,75.8404722172066,4.88980187407643,4.44089209850063e-15,97.7963223927338
"Stasiun Meteorologi Rahadi Oesman","96615",2013-01-23,23.6,31.8,27.1,84,4.3,7.6,NA,1.5433332,0.95,7.6,305.83692,20.4,5.32308161225582,5.29477710839401,0.0283045038618068,25.8581690076152,5.31351323246524,0.00956837979058189,5.32308161225582,-4.44089209850063e-15,74.8173906049508,5.32308161225582,-4.44089209850063e-15,96.773240780478
"Stasiun Meteorologi Rahadi Oesman","96615",2013-01-24,23.6,30.5,26.9,87,0,4.4,NA,1.5433332,0.55,4.4,177.06348,21,3.3085418828822,3.20399752348948,0.104544359392724,22.6541714841257,3.27486604654416,0.0336758363380394,3.3085418828822,5.32907051820075e-15,71.5088487220686,3.3085418828822,5.32907051820075e-15,93.4646988975958
"Stasiun Meteorologi Rahadi Oesman","96615",2013-01-25,24,31,27.7,81,0,6.5,NA,1.0288888,0.8125,6.5,261.57105,20.2,4.64985046449601,4.42442422009557,0.225426244400437,18.2297472640301,4.58763775200199,0.0622127124940191,4.64985046449601,-4.44089209850063e-15,66.8589982575726,4.64985046449601,-4.44089209850063e-15,88.8148484330998
"Stasiun Meteorologi Rahadi Oesman","96615",2013-01-26,25.3,31,27.9,80,1.2,5.1,NA,1.0288888,0.6375,5.1,205.23267,21.3,3.88543658066457,3.65031462045742,0.235121960207144,15.7794326435727,3.83273553138402,0.0527010492805458,3.85457791801359,0.0308586626509806,64.204420339559,3.88543658066457,-4.44089209850063e-15,86.1294118524352
"Stasiun Meteorologi Rahadi Oesman","96615",2013-01-27,24.5,31.5,28.2,80,0,8,NA,1.5433332,1,8,321.9336,20.5,5.66365210184799,4.97571871650968,0.687933385338316,10.803713927063,5.52517646542402,0.13847563642397,5.58594326881908,0.0777088330289155,58.6184770707399,5.663652101848,-6.21724893790088e-15,80.4657597505872
"Stasiun Meteorologi Rahadi Oesman","96615",2013-01-28,24.9,31.6,28,81,0,3.8,NA,1.5433332,0.475,3.8,152.91846,21.1,3.21089195407616,2.45270661668708,0.758185337389073,8.35100731037594,3.08636446731081,0.124527486765348,3.14691072296161,0.0639812311145418,55.4715663477783,3.17169990404931,0.039192050026851,77.2940598465379
"Stasiun Meteorologi Rahadi Oesman","96615",2013-01-29,25,32.4,28.3,80,5.32857142857143,6,NA,1.5433332,0.75,6,241.4502,21,4.59420561954972,4.59420561954972,0,9.08537311939765,4.59420561954972,0,4.59420561954972,0,56.2059321568,4.59420561954972,0,78.0284256555596
"Stasiun Meteorologi Rahadi Oesman","96615",2013-01-30,25,31.7,27.6,84,6.4,5.2,NA,1.5433332,0.65,5.2,209.25684,21.8,3.98808720522996,3.98808720522996,0,11.4972859141677,3.98808720522996,0,3.98808720522996,0,58.61784495157,3.98808720522996,0,80.4403384503297
"Stasiun Meteorologi Rahadi Oesman","96615",2013-01-31,24.2,30.2,27.1,86,10.1,4.6,NA,1.5433332,0.575,4.6,185.11182,21.4,3.47729754599344,3.47729754599344,0,18.1199883681742,3.47729754599344,0,3.47729754599344,0,65.2405474055766,3.47729754599344,0,87.0630409043362
"Stasiun Meteorologi Rahadi Oesman","96615",2013-02-01,24.8,32.4,28.1,82,17.7571428571429,7.9,NA,1.0288888,0.9875,7.9,324.767025,21.2,5.69008209121261,5.69008209121261,0,30.1870491341045,5.69008209121261,0,5.69008209121261,0,77.3076081715068,5.69008209121261,0,99.1301016702665
"Stasiun Meteorologi Rahadi Oesman","96615",2013-02-02,24.3,32.4,28,86,25.8,6,NA,1.5433332,0.75,6,246.6585,21.5,4.46032959353452,4.46032959353452,0,50,4.46032959353452,0,4.46032959353452,0,98.6472785779723,4.46032959353452,0,120.469772076732
"Stasiun Meteorologi Rahadi Oesman","96615",2013-02-03,24,30.4,27.1,89,0.2,1.8,NA,1.5433332,0.225,1.8,73.99755,21.8,1.75225301560862,1.75225301560862,-3.33066907387547e-15,48.4477469843914,1.75225301560861,3.77475828372553e-15,1.75225301560861,3.77475828372553e-15,97.0950255623637,1.75225301560861,3.77475828372553e-15,118.917519061123
"Stasiun Meteorologi Rahadi Oesman","96615",2013-02-04,24.4,33.8,28.3,86,7.5,6.6,NA,1.5433332,0.825,6.6,271.32435,21.6,4.95709737898841,4.95709737898841,0,50,4.95709737898841,0,4.95709737898841,0,99.6379281833753,4.95709737898841,0,121.460421682135
"Stasiun Meteorologi Rahadi Oesman","96615",2013-02-05,25,28,26.4,92,49.8,0.2,NA,1.0288888,0.025,0.2,8.22195,23.4,0.64274941329439,0.64274941329439,0,50,0.64274941329439,0,0.64274941329439,0,100,0.64274941329439,0,122
"Stasiun Meteorologi Rahadi Oesman","96615",2013-02-06,23,30,25.9,88,30.9,2.3,NA,1.0288888,0.2875,2.3,94.552425,20.6,2.00426102102806,2.00426102102806,0,50,2.00426102102806,0,2.00426102102806,0,100,2.00426102102806,0,122
"Stasiun Meteorologi Rahadi Oesman","96615",2013-02-07,23.8,30.3,26.7,86,13,3,NA,1.0288888,0.375,3,123.32925,21,2.48792915946896,2.48792915946896,0,50,2.48792915946896,0,2.48792915946896,0,100,2.48792915946896,0,122
"Stasiun Meteorologi Rahadi Oesman","96615",2013-02-08,23.1,31.2,26.7,83,2.3,7.8,NA,1.0288888,0.975,7.8,320.65605,19.7,5.45634123919479,5.45634123919479,2.66453525910038e-15,46.8436587608052,5.45634123919479,2.66453525910038e-15,5.45634123919479,2.66453525910038e-15,96.8436587608052,5.45634123919479,2.66453525910038e-15,118.843658760805
"Stasiun Meteorologi Rahadi Oesman","96615",2013-02-09,23.3,31.2,26.4,88,13.7,0,NA,1.0288888,0,0,0,20.9,0.610726885421247,0.610726885421247,0,50,0.610726885421247,0,0.610726885421247,0,100,0.610726885421247,0,122
"Stasiun Meteorologi Rahadi Oesman","96615",2013-02-10,23.8,31.6,27.8,81,5.6,8,NA,1.0288888,1,8,328.878,20,5.67266237685598,5.67266237685597,2.66453525910038e-15,49.927337623144,5.67266237685597,2.66453525910038e-15,5.67266237685597,2.66453525910038e-15,99.927337623144,5.67266237685597,2.66453525910038e-15,121.927337623144
"Stasiun Meteorologi Rahadi Oesman","96615",2013-02-11,24.2,30.8,27.5,86,74.5,5.6,NA,1.5433332,0.7,5.6,230.2146,21.4,4.13988264906248,4.13988264906248,0,50,4.13988264906248,0,4.13988264906248,0,100,4.13988264906248,0,122
"Stasiun Meteorologi Rahadi Oesman","96615",2013-02-12,22.7,31.2,26.8,85,0,6.5,NA,1.0288888,0.8125,6.5,267.213375,19.7,4.65249258492655,4.65249258492656,-1.77635683940025e-15,45.3475074150734,4.65249258492655,5.32907051820075e-15,4.65249258492655,5.32907051820075e-15,95.3475074150735,4.65249258492655,5.32907051820075e-15,117.347507415073
"Stasiun Meteorologi Rahadi Oesman","96615",2013-02-13,24,30.7,26.4,89,14.7,3.9,NA,1.0288888,0.4875,3.9,160.328025,21.8,3.02090015527145,3.02090015527145,0,50,3.02090015527145,0,3.02090015527145,0,100,3.02090015527145,0,122
"Stasiun Meteorologi Rahadi Oesman","96615",2013-02-14,23.8,31.2,27.3,83,0.1,7.4,NA,1.5433332,0.925,7.4,304.21215,20.4,5.289859405741,5.289859405741,-1.77635683940025e-15,44.810140594259,5.289859405741,-1.77635683940025e-15,5.289859405741,-1.77635683940025e-15,94.810140594259,5.289859405741,-1.77635683940025e-15,116.810140594259
"Stasiun Meteorologi Rahadi Oesman","96615",2013-02-15,24,31.2,27.9,82,0,4.2,NA,1.0288888,0.525,4.2,172.66095,20.4,3.34178039291061,3.34178039291061,3.10862446895044e-15,41.4683602013484,3.34178039291061,3.10862446895044e-15,3.34178039291061,3.10862446895044e-15,91.4683602013484,3.34178039291061,3.10862446895044e-15,113.468360201348
"Stasiun Meteorologi Rahadi Oesman","96615",2013-02-16,23.8,31.8,26.9,84,0,6.5,NA,1.0288888,0.8125,6.5,267.213375,20.6,4.7709488871465,4.7709488871465,-3.5527136788005e-15,36.6974113142019,4.7709488871465,-3.5527136788005e-15,4.7709488871465,-3.5527136788005e-15,86.6974113142019,4.7709488871465,-3.5527136788005e-15,108.697411314202
"Stasiun Meteorologi Rahadi Oesman","96615",2013-02-17,23.8,30.7,26.7,88,2.3,2.7,NA,1.0288888,0.3375,2.7,110.996325,21.4,2.29301674065083,2.29301674065083,0,36.7043945735511,2.29301674065083,0,2.29301674065083,0,86.7043945735511,2.29301674065083,0,108.704394573551
"Stasiun Meteorologi Rahadi Oesman","96615",2013-02-18,24.8,30.8,28.2,81,2.3,3,NA,1.5433332,0.375,3,123.32925,21,2.75031144011793,2.75031144011793,4.44089209850063e-16,36.2540831334331,2.75031144011793,4.44089209850063e-16,2.75031144011793,4.44089209850063e-16,86.2540831334331,2.75031144011793,4.44089209850063e-16,108.254083133433
"Stasiun Meteorologi Rahadi Oesman","96615",2013-02-19,26.3,31.4,28.2,81,26.8,2.2,NA,1.5433332,0.275,2.2,90.44145,22.5,2.31485586933504,2.31485586933504,0,50,2.31485586933504,0,2.31485586933504,0,100,2.31485586933504,0,122
"Stasiun Meteorologi Rahadi Oesman","96615",2013-02-20,24.2,31.6,28,82,2,6.3,NA,1.5433332,0.7875,6.3,258.991425,20.6,4.7224495004662,4.7224495004662,0,47.2775504995338,4.72244950046621,-7.105427357601e-15,4.72244950046621,-7.105427357601e-15,97.2775504995338,4.72244950046621,-7.105427357601e-15,119.277550499534
"Stasiun Meteorologi Rahadi Oesman","96615",2013-02-21,24.8,30.6,27.4,81,7.4,1.3,NA,1.5433332,0.1625,1.3,53.442675,21,1.74127300980125,1.74127300980125,0,50,1.74127300980125,0,1.74127300980125,0,100,1.74127300980125,0,122
"Stasiun Meteorologi Rahadi Oesman","96615",2013-02-22,23.1,31.6,27.3,85,0,8,NA,1.5433332,1,8,328.878,20.1,5.64165567926559,5.64165567926559,-8.88178419700125e-16,44.3583443207344,5.64165567926558,6.21724893790088e-15,5.64165567926558,6.21724893790088e-15,94.3583443207344,5.64165567926558,6.21724893790088e-15,116.358344320734
"Stasiun Meteorologi Rahadi Oesman","96615",2013-02-23,23.8,31.3,28.6,80,0,4.8,NA,1.5433332,0.6,4.8,197.3268,19.8,3.84036312099008,3.84036312099008,-1.77635683940025e-15,40.5179811997443,3.84036312099008,5.32907051820075e-15,3.84036312099008,5.32907051820075e-15,90.5179811997443,3.84036312099008,5.32907051820075e-15,112.517981199744
"Stasiun Meteorologi Rahadi Oesman","96615",2013-02-24,26,31.8,29,80,0,8,NA,1.5433332,1,8,328.878,22,5.9185049708551,5.9185049708551,-8.88178419700125e-16,34.5994762288892,5.9185049708551,-8.88178419700125e-16,5.9185049708551,-8.88178419700125e-16,84.5994762288892,5.9185049708551,-8.88178419700125e-16,106.599476228889
"Stasiun Meteorologi Rahadi Oesman","96615",2013-02-25,25,31.2,27.7,82,0,3.9,NA,0.5144444,0.4875,3.9,160.328025,21.4,3.10580991928732,3.07528510977041,0.0305248095169111,31.5241911191188,3.10580991928732,-8.88178419700125e-16,3.10580991928732,-8.88178419700125e-16,81.4936663096019,3.10580991928732,-8.88178419700125e-16,103.493666309602
"Stasiun Meteorologi Rahadi Oesman","96615",2013-02-26,24.3,32.4,28.3,80,0,4.7,NA,0.5144444,0.5875,4.7,193.215825,20.3,3.66385422541993,3.60954799256744,0.0543062328524919,27.9146431265514,3.66385422541993,2.22044604925031e-15,3.66385422541994,-4.88498130835069e-15,77.829812084182,3.66385422541994,-4.88498130835069e-15,99.829812084182
"Stasiun Meteorologi Rahadi Oesman","96615",2013-02-27,24.3,33.3,28.5,82,0,7.4,NA,1.5433332,0.925,7.4,304.21215,20.7,5.55889228820429,5.42543815905089,0.133454129153395,22.4892049675005,5.55889228820428,2.66453525910038e-15,5.55889228820429,-4.44089209850063e-15,72.2709197959777,5.55889228820429,-4.44089209850063e-15,94.2709197959777
"Stasiun Meteorologi Rahadi Oesman","96615",2013-02-28,25,33.2,28.7,81,0,7.8,NA,1.5433332,0.975,7.8,320.65605,21.2,5.85688442367313,5.56661333083569,0.290271092837438,16.9225916366648,5.78238798882104,0.0744964348520885,5.85688442367314,-5.32907051820075e-15,66.4140353723046,5.85688442367314,-5.32907051820075e-15,88.4140353723046
